,matrix,number_of_nodes,number_of_edges,diameter,radius,average_deg,max_in_deg,max_out_deg,sle,norm_sle,convergence_speed,convergence_iterations
1411,51x51,2601,1836,2,2,36.0,36,43,(0.13307579478659243+0j),0.13307579478659243,4.306884527206421,5693
1412,51x51,2601,1734,2,2,34.0,34,42,(0.1409502095005452+0j),0.1409502095005452,4.0412681102752686,5662
1413,51x51,2601,1581,2,2,31.0,31,39,(0.13405303632010773+0.07078149191656782j),0.15159233537542482,3.5899546146392822,5442
1414,51x51,2601,1479,2,2,29.0,29,39,(0.15456570433792238+0.02591711435331987j),0.15672349464544585,3.105295419692993,5051
1415,51x51,2601,1326,2,2,26.0,26,34,(0.1945519080206875+0j),0.1945519080206875,2.7723116874694824,4912
1416,51x51,2601,1173,2,2,23.0,23,28,(0.17112601606912203+0.10121263375103985j),0.19881677647148277,1.9523932933807373,3881
1417,51x51,2601,1071,2,2,21.0,21,29,(0.19172553721301594+0.09621327781921842j),0.21451264869078854,2.0074105262756348,4352
1418,51x51,2601,918,3,2,18.0,18,26,(0.197519565362861+0.0423367169161504j),0.20200588184597937,1.48994779586792,3708
1419,51x51,2601,816,3,2,16.0,16,26,(0.3106882524960915+0j),0.3106882524960915,1.1517276763916016,3118
1420,52x52,2704,2028,2,2,39.0,39,46,(0.13092943827331113+0j),0.13092943827331113,6.137051582336426,7382
1421,52x52,2704,1924,2,2,37.0,37,46,(0.1580328124757302+0j),0.1580328124757302,4.22959566116333,5343
1422,52x52,2704,1768,2,2,34.0,34,42,(0.1563832801009251+0j),0.1563832801009251,4.069522380828857,5514
1423,52x52,2704,1664,2,2,32.0,32,40,(0.13679093019668237+0.02249583702077149j),0.13862835664949197,3.759516954421997,5493
1424,52x52,2704,1508,2,2,29.0,29,36,(0.16069946746136005+0j),0.16069946746136005,3.27268385887146,5214
1425,52x52,2704,1404,2,2,27.0,27,35,(0.16498020396424345+0.03215935269300168j),0.16808537017157754,3.028956651687622,5065
1426,52x52,2704,1248,2,2,24.0,24,32,(0.17331138292143106+0.06146314572897943j),0.18388733978455576,1.9582459926605225,3683
1427,52x52,2704,1092,2,2,21.0,21,31,(0.2052056939590791+0j),0.2052056939590791,1.837265491485596,3875
1428,52x52,2704,988,2,2,19.0,19,26,(0.23051374927747803+0.08512140320298452j),0.24572798352895234,1.7490434646606443,4045
1429,52x52,2704,832,3,2,16.0,16,22,(0.25125717245255547+0.04465570435932035j),0.25519462894167705,1.223175048828125,3246
1430,53x53,2809,2120,2,2,40.0,40,48,(0.11063458240394806+0j),0.11063458240394806,5.851342916488648,6745
1431,53x53,2809,2014,2,2,38.0,38,47,(0.14238735768271446+0j),0.14238735768271446,5.137676000595093,6221
1432,53x53,2809,1855,2,2,35.0,35,41,(0.155422981719565+0j),0.155422981719565,3.8291773796081534,5032
1433,53x53,2809,1696,2,2,32.0,32,41,(0.140134920746652+0j),0.140134920746652,3.949463129043579,5655
1434,53x53,2809,1590,2,2,30.0,30,41,(0.1329686581966199+0.0519190391586417j),0.14274540514414502,3.043902635574341,4585
1435,53x53,2809,1431,2,2,27.0,27,34,(0.17359772457470435+0j),0.17359772457470435,2.8106558322906494,4645
1436,53x53,2809,1272,2,2,24.0,24,31,(0.22396311884394435+0j),0.22396311884394435,2.123687028884888,3900
1437,53x53,2809,1166,2,2,22.0,22,30,(0.23063821745276492+0j),0.23063821745276492,2.1227078437805176,4239
1438,53x53,2809,1007,2,2,19.0,19,28,(0.25918878228401593+0j),0.25918878228401593,1.648435354232788,3769
1439,53x53,2809,848,3,2,16.0,16,25,(0.23389353350258493+0.024767651784949104j),0.23520123636848791,1.021678447723389,2664
1440,54x54,2916,2214,2,2,41.0,41,46,(0.10286858523083947+0.04791255866641467j),0.11347933338435291,4.825976610183716,5377
1441,54x54,2916,2052,2,2,38.0,38,44,(0.1313913926322733+0j),0.1313913926322733,4.812496900558472,5501
1442,54x54,2916,1944,2,2,36.0,36,44,(0.12940061579872564+0j),0.12940061579872564,4.428098201751709,5178
1443,54x54,2916,1782,2,2,33.0,33,41,(0.15437683529704346+0j),0.15437683529704346,4.9244544506073,6092
1444,54x54,2916,1620,2,2,30.0,30,37,(0.16384990686498963+0j),0.16384990686498963,3.8687667846679688,5535
1445,54x54,2916,1512,2,2,28.0,28,37,(0.17724410874210017+0.025607288804959844j),0.17908435812131124,2.8887088298797607,4473
1446,54x54,2916,1350,2,2,25.0,25,32,(0.22554770776685662+0j),0.22554770776685662,2.3839271068573,4055
1447,54x54,2916,1188,2,2,22.0,22,29,(0.1916435490071704+0.05409251520882738j),0.1991312383270916,2.0422048568725586,3889
1448,54x54,2916,1026,2,2,19.0,19,26,(0.19300491303073203+0.0206189949263004j),0.19410316691329701,1.7995519638061523,3920
1449,54x54,2916,918,3,2,17.0,17,23,(0.2538114646754657+0j),0.2538114646754657,1.5766310691833496,3777
1450,55x55,3025,2310,2,2,42.0,42,49,(0.09511293145600055+0.04470810482905054j),0.1050965478384482,6.2523193359375,6598
1451,55x55,3025,2145,2,2,39.0,39,45,(0.11410404420480119+0.03110782132186245j),0.11826846346885608,5.754555702209473,6524
1452,55x55,3025,1980,2,2,36.0,36,46,(0.12211505970346453+0.030173295132946688j),0.12578758104662247,4.761833667755127,5781
1453,55x55,3025,1870,2,2,34.0,34,42,(0.13628999624429594+0.01789371401974353j),0.1374596234451796,3.716353893280029,4820
1454,55x55,3025,1705,2,2,31.0,31,37,(0.14537335905463095+0.021117864618119035j),0.14689920942216078,3.2680697441101074,4583
1455,55x55,3025,1540,2,2,28.0,28,39,(0.1746806969790888+0j),0.1746806969790888,3.054404735565185,4771
1456,55x55,3025,1375,2,2,25.0,25,32,(0.18640078787467199+0.07687821407158059j),0.20163212422412813,2.4657177925109863,4247
1457,55x55,3025,1210,2,2,22.0,22,28,(0.1852311432364117+0.02306891876456826j),0.18666213177191116,1.8779296875,3614
1458,55x55,3025,1100,2,2,20.0,20,28,(0.20114758375599065+0j),0.20114758375599065,1.8211867809295648,3762
1459,55x55,3025,935,3,2,17.0,17,25,(0.26694363198474474+0j),0.26694363198474474,1.24153470993042,2960
1460,56x56,3136,2352,2,2,42.0,42,48,(0.12487403844638825+0j),0.12487403844638825,6.80728816986084,7083
1461,56x56,3136,2240,2,2,40.0,40,47,(0.11768787016009713+0.012571637738282402j),0.11835742840330085,6.66008734703064,7303
1462,56x56,3136,2072,2,2,37.0,37,44,(0.1317006953756598+0j),0.1317006953756598,5.231468677520752,6136
1463,56x56,3136,1904,2,2,34.0,34,42,(0.15146868986194384+0j),0.15146868986194384,4.732033967971802,5982
1464,56x56,3136,1736,2,2,31.0,31,39,(0.17882793908067843+0j),0.17882793908067843,3.441218376159668,4708
1465,56x56,3136,1624,2,2,29.0,29,40,(0.14687191059637603+0.01098495376895455j),0.14728213514047092,3.349882364273072,4943
1466,56x56,3136,1456,2,2,26.0,26,33,(0.2128536674541795+0j),0.2128536674541795,2.8390421867370605,4554
1467,56x56,3136,1288,2,2,23.0,23,31,(0.1756792640433711+0.06307447079396458j),0.1866590278576399,2.30352520942688,4130
1468,56x56,3136,1120,2,2,20.0,20,29,(0.2099206652231367+0.0038784872507011017j),0.20995649156689128,2.084781646728516,4204
1469,56x56,3136,952,3,2,17.0,17,25,(0.2960006434005447+0j),0.2960006434005447,1.3826799392700195,3279
1470,57x57,3249,2451,2,2,43.0,43,49,(0.10796661621352927+0j),0.10796661621352927,6.206367015838623,6221
1471,57x57,3249,2280,2,2,40.0,40,48,(0.10759769823781859+0.019978671077029775j),0.10943679437959071,5.682035446166992,6140
1472,57x57,3249,2166,2,2,38.0,38,47,(0.14682218752943008+0j),0.14682218752943008,5.816872835159302,6555
1473,57x57,3249,1995,2,2,35.0,35,42,(0.16460417370661992+0j),0.16460417370661992,4.732274770736694,5797
1474,57x57,3249,1824,2,2,32.0,32,40,(0.14997254781607075+0.04911693843148953j),0.15781076876856776,4.007005929946899,4978
1475,57x57,3249,1653,2,2,29.0,29,38,(0.18140769229675716+0j),0.18140769229675716,3.193725824356079,4533
1476,57x57,3249,1482,2,2,26.0,26,35,(0.22581941377607304+0j),0.22581941377607304,2.994574785232544,4694
1477,57x57,3249,1311,2,2,23.0,23,32,(0.21646856186195998+0j),0.21646856186195998,2.3729426860809326,4005
1478,57x57,3249,1140,2,2,20.0,20,33,(0.21233981922117695+0j),0.21233981922117695,1.8807134628295896,3584
1479,57x57,3249,1026,3,2,18.0,18,26,(0.22659962048704724+0j),0.22659962048704724,1.639029026031494,3371
1480,58x58,3364,2552,2,2,44.0,44,52,(0.10652444966802335+0j),0.10652444966802335,6.3582282066345215,5729
1481,58x58,3364,2378,2,2,41.0,41,50,(0.11316470953141926+0j),0.11316470953141926,7.666292667388916,7036
1482,58x58,3364,2204,2,2,38.0,38,46,(0.10610907656344308+0.04320814528605141j),0.11456910555733231,6.011273384094238,6331
1483,58x58,3364,2030,2,2,35.0,35,43,(0.14662338813028303+0.029930620654725463j),0.14964711824682994,4.778855800628662,5657
1484,58x58,3364,1856,2,2,32.0,32,39,(0.14726975597564085+0.029899836515146765j),0.15027435326348043,4.252446174621582,5517
1485,58x58,3364,1740,2,2,30.0,30,37,(0.15153180369892658+0j),0.15153180369892658,3.4188270568847656,4714
1486,58x58,3364,1566,2,2,27.0,27,35,(0.20008119895187385+0j),0.20008119895187385,3.2804863452911377,4983
1487,58x58,3364,1392,2,2,24.0,24,30,(0.16838680415630208+0.014349630174224488j),0.16899712334862343,2.5364325046539307,4248
1488,58x58,3364,1218,2,2,21.0,21,27,(0.24208171557754524+0j),0.24208171557754524,1.8953068256378167,3612
1489,58x58,3364,1044,3,2,18.0,18,24,(0.21963136287720386+0.037129980268703226j),0.22274777438630514,1.6253368854522705,3555
1490,59x59,3481,2655,2,2,45.0,45,52,(0.09153757619635167+0.03397280229082993j),0.0976385126443183,8.671499729156494,8199
1491,59x59,3481,2478,2,2,42.0,42,49,(0.12711159030649855+0j),0.12711159030649855,7.179163217544556,7214
1492,59x59,3481,2301,2,2,39.0,39,46,(0.11686709587367+0.03145182386336523j),0.12102534991594831,5.937650918960571,6382
1493,59x59,3481,2124,2,2,36.0,36,44,(0.14896735040054138+0.0027256319484260214j),0.1489922835413833,4.689571857452393,5460
1494,59x59,3481,1947,2,2,33.0,33,40,(0.14139686315944616+0.06749156142505902j),0.15667860024560998,4.060662984848023,5175
1495,59x59,3481,1770,2,2,30.0,30,39,(0.14778264264263163+0.03736479129584217j),0.15243305775002222,3.5733835697174072,4936
1496,59x59,3481,1593,2,2,27.0,27,38,(0.1695453472702917+0.02667333738858335j),0.17163068405284937,3.01361346244812,4614
1497,59x59,3481,1416,3,2,24.0,24,33,(0.17098304475046452+0j),0.17098304475046452,2.403400421142578,4093
1498,59x59,3481,1239,3,2,21.0,21,30,(0.19498292428398575+0.10519966844996004j),0.22155205032749312,1.8690402507781985,3565
1499,59x59,3481,1062,3,2,18.0,18,26,(0.2620026341574311+0j),0.2620026341574311,1.7429890632629397,3822
1500,60x60,3600,2700,2,2,45.0,45,53,(0.10416584165159386+0j),0.10416584165159386,8.303486108779907,7803
1501,60x60,3600,2520,2,2,42.0,42,49,(0.11806330241960455+0.003916697109535887j),0.11812825188950715,5.651968717575073,5536
1502,60x60,3600,2340,2,2,39.0,39,48,(0.1317756507519988+0j),0.1317756507519988,6.130832672119141,6098
1503,60x60,3600,2220,2,2,37.0,37,46,(0.11076306259621851+0.03543032948813682j),0.11629172061385866,5.130810976028442,5625
1504,60x60,3600,2040,2,2,34.0,34,40,(0.1440038727401213+0.0012437434779797986j),0.1440092436685648,4.280599117279053,5142
1505,60x60,3600,1860,2,2,31.0,31,41,(0.16461742892719988+0j),0.16461742892719988,4.154653549194336,5391
1506,60x60,3600,1680,2,2,28.0,28,37,(0.15640059413269847+0.028253464807932987j),0.15893207391434297,2.79988169670105,4024
1507,60x60,3600,1440,2,2,24.0,24,34,(0.19156948631285298+0.02362637290380208j),0.19302091488426812,2.2860119342803955,3784
1508,60x60,3600,1260,3,2,21.0,21,27,(0.1915283714977605+0j),0.1915283714977605,1.67740797996521,3114
1509,60x60,3600,1080,3,2,18.0,18,24,(0.230758651711091+0.060196151708374265j),0.2384808839718987,1.6672859191894531,3557
1510,61x61,3721,2806,2,2,46.0,46,54,(0.11619540828863625+0j),0.11619540828863625,6.92716908454895,6186
1511,61x61,3721,2623,2,2,43.0,43,52,(0.11888809403052782+0j),0.11888809403052782,6.4032487869262695,6137
1512,61x61,3721,2440,2,2,40.0,40,49,(0.12895493074615472+0j),0.12895493074615472,5.507868528366089,5648
1513,61x61,3721,2257,2,2,37.0,37,46,(0.14498812287951274+0j),0.14498812287951274,5.143427848815918,5677
1514,61x61,3721,2074,2,2,34.0,34,45,(0.16094644726076207+0j),0.16094644726076207,4.459290027618408,5362
1515,61x61,3721,1891,2,2,31.0,31,39,(0.1654930068010029+0j),0.1654930068010029,4.090914249420166,5307
1516,61x61,3721,1708,2,2,28.0,28,36,(0.16787475947992067+0.0005121804103105998j),0.16787554080095743,2.653728008270264,3742
1517,61x61,3721,1525,2,2,25.0,25,34,(0.18795926407071792+0.02185815289778496j),0.1892259596305666,2.311543703079224,3561
1518,61x61,3721,1342,2,2,22.0,22,31,(0.2183274952120357+0.02239313729102646j),0.2194728861688756,2.544128656387329,4372
1519,61x61,3721,1159,3,2,19.0,19,27,(0.22187513511719156+0j),0.22187513511719156,1.627005100250244,3189
1520,62x62,3844,2914,2,2,47.0,47,53,(0.11824474542554012+0j),0.11824474542554012,8.201147079467773,6930
1521,62x62,3844,2728,2,2,44.0,44,52,(0.12205373553716821+0j),0.12205373553716821,6.111188173294067,5629
1522,62x62,3844,2542,2,2,41.0,41,54,(0.1304509037411959+0.026313195720522153j),0.1330782572621135,6.084768772125244,5917
1523,62x62,3844,2356,2,2,38.0,38,46,(0.11621513194703252+0j),0.11621513194703252,5.26920223236084,5468
1524,62x62,3844,2170,2,2,35.0,35,45,(0.1625706766762875+0j),0.1625706766762875,5.274913311004639,5978
1525,62x62,3844,1984,2,2,32.0,32,38,(0.14892469667309388+0j),0.14892469667309388,4.428945779800415,5364
1526,62x62,3844,1736,2,2,28.0,28,36,(0.18872163731149688+0j),0.18872163731149688,2.7685530185699463,3780
1527,62x62,3844,1550,2,2,25.0,25,34,(0.17603499874385448+0.033112521115191834j),0.1791221924758428,2.698694229125977,4097
1528,62x62,3844,1364,2,2,22.0,22,31,(0.2118935002901898+0j),0.2118935002901898,2.426479816436768,4124
1529,62x62,3844,1178,3,2,19.0,19,25,(0.20754529901276297+0j),0.20754529901276297,1.7187209129333496,3312
1530,63x63,3969,3024,2,2,48.0,48,55,(0.11071477913459143+0j),0.11071477913459143,9.215110301971436,7296
1531,63x63,3969,2835,2,2,45.0,45,58,(0.1254011553804753+0j),0.1254011553804753,8.435165405273438,6883
1532,63x63,3969,2583,2,2,41.0,41,48,(0.13784260980509722+0.015700335576429907j),0.13873386614339267,6.84048867225647,6411
1533,63x63,3969,2394,2,2,38.0,38,46,(0.13070748987194866+0.0213893281024274j),0.1324460315196301,5.511672496795654,5556
1534,63x63,3969,2205,2,2,35.0,35,45,(0.14077352481026714+0.06363554433647041j),0.15448840665404567,4.6039581298828125,5000
1535,63x63,3969,2016,2,2,32.0,32,42,(0.14921342916145378+0.025569384103272984j),0.15138837751142223,4.143833160400391,4820
1536,63x63,3969,1827,2,2,29.0,29,36,(0.1705302704628233+0j),0.1705302704628233,3.1990339756011963,4151
1537,63x63,3969,1638,2,2,26.0,26,34,(0.18478538526490643+0.0392178047957484j),0.18890123033081951,3.033422470092773,4331
1538,63x63,3969,1449,2,2,23.0,23,32,(0.20620075444339622+0j),0.20620075444339622,2.4636600017547607,3911
1539,63x63,3969,1197,3,2,19.0,19,27,(0.22537689817514614+0j),0.22537689817514614,2.127103328704834,3969
1540,64x64,4096,3072,2,2,48.0,48,55,(0.09652585383323246+0j),0.09652585383323246,7.7597455978393555,6313
1541,64x64,4096,2880,2,2,45.0,45,52,(0.10137516612504738+0.04958788925266845j),0.11285336976544327,8.644825220108032,7389
1542,64x64,4096,2688,2,2,42.0,42,49,(0.12997885679211196+0.0052483551984260565j),0.13008477407165372,6.63901162147522,6079
1543,64x64,4096,2496,2,2,39.0,39,49,(0.12044796836359668+0.033435193221985106j),0.12500250088982007,6.944997310638428,6831
1544,64x64,4096,2304,2,2,36.0,36,45,(0.14066124776014824+0.04241612019570931j),0.14691737090588936,5.040948152542114,5253
1545,64x64,4096,2112,2,2,33.0,33,40,(0.15165158726151703+0j),0.15165158726151703,4.339568614959717,4978
1546,64x64,4096,1856,2,2,29.0,29,39,(0.1541449859785179+0j),0.1541449859785179,3.577177047729492,4585
1547,64x64,4096,1664,2,2,26.0,26,33,(0.20321003068884788+0j),0.20321003068884788,2.924149990081787,4144
1548,64x64,4096,1472,2,2,23.0,23,32,(0.21364939707021463+0j),0.21364939707021463,2.40808629989624,3825
1549,64x64,4096,1280,3,2,20.0,20,27,(0.2040049710092091+0.05893526771690201j),0.21234734276023132,2.1271259784698486,3835
1550,65x65,4225,3185,2,2,49.0,49,59,(0.10083420764610646+0.028530706416369105j),0.10479283677921482,8.439741611480713,6641
1551,65x65,4225,2990,2,2,46.0,46,56,(0.11125763462989632+0.009292673575661105j),0.11164504039868182,7.921163082122803,6607
1552,65x65,4225,2795,2,2,43.0,43,50,(0.11160406392716948+0j),0.11160406392716948,7.188454389572144,6412
1553,65x65,4225,2600,2,2,40.0,40,50,(0.1338772206725335+0j),0.1338772206725335,6.223585605621338,5838
1554,65x65,4225,2340,2,2,36.0,36,46,(0.14271228225773247+0.04390265546469849j),0.149312553605056,4.905152559280396,5173
1555,65x65,4225,2145,2,2,33.0,33,40,(0.14725038149915004+0j),0.14725038149915004,4.408892631530762,4973
1556,65x65,4225,1950,2,2,30.0,30,41,(0.15591702124832982+0j),0.15591702124832982,3.769305229187012,4624
1557,65x65,4225,1690,2,2,26.0,26,35,(0.1710393139985699+0j),0.1710393139985699,3.1438207626342773,4367
1558,65x65,4225,1495,2,2,23.0,23,31,(0.2035551086410048+0j),0.2035551086410048,2.4375786781311035,3819
1559,65x65,4225,1300,3,2,20.0,20,31,(0.21563819235459739+0j),0.21563819235459739,1.9845924377441408,3531
1560,66x66,4356,3300,2,2,50.0,50,60,(0.09991889961391001+0.042970196917086395j),0.10876683466547975,10.980440139770508,8325
1561,66x66,4356,3102,2,2,47.0,47,55,(0.10933666879316893+0.017233283078471787j),0.11068646343817234,8.062254667282104,6464
1562,66x66,4356,2838,2,2,43.0,43,52,(0.12259963427267506+0.00501939469215435j),0.12270234165193959,6.563777446746826,5749
1563,66x66,4356,2640,2,2,40.0,40,50,(0.13933482277213016+0.022256144505180733j),0.14110112970907218,6.313537359237671,5912
1564,66x66,4356,2442,2,2,37.0,37,49,(0.13556505494864166+0.034340225627829006j),0.13984682770588125,5.425957202911377,5448
1565,66x66,4356,2244,2,2,34.0,34,43,(0.15593003908827324+0.025524704237128198j),0.15800534046817308,4.798257350921631,5209
1566,66x66,4356,1980,2,2,30.0,30,40,(0.14889885584330445+0j),0.14889885584330445,3.704094648361206,4492
1567,66x66,4356,1782,2,2,27.0,27,40,(0.21284633039871664+0j),0.21284633039871664,3.346341371536255,4462
1568,66x66,4356,1584,2,2,24.0,24,38,(0.17073982352272815+0.01835674184963127j),0.17172378201025726,2.7319605350494385,4023
1569,66x66,4356,1320,3,2,20.0,20,27,(0.20134357017641621+0j),0.20134357017641621,1.9813146591186523,3474
1570,67x67,4489,3417,2,2,51.0,51,63,(0.09888088898924438+0.04071226584676178j),0.10693417974474147,10.701638221740724,7829
1571,67x67,4489,3149,2,2,47.0,47,54,(0.1125568959855525+0j),0.1125568959855525,9.36091423034668,7406
1572,67x67,4489,2948,2,2,44.0,44,51,(0.11484091850360902+0.037483552957863646j),0.12080336628214272,7.647126913070679,6442
1573,67x67,4489,2747,2,2,41.0,41,50,(0.11679037364720969+0j),0.11679037364720969,6.528429746627808,5838
1574,67x67,4489,2479,2,2,37.0,37,48,(0.1307084747876881+0.02999214211790992j),0.13410530925412537,5.389232158660889,5353
1575,67x67,4489,2278,2,2,34.0,34,43,(0.14080524422965757+0.04833077977785669j),0.14886900643353942,5.124230623245239,5459
1576,67x67,4489,2077,2,2,31.0,31,43,(0.16960543173099574+0j),0.16960543173099574,4.071531534194946,4766
1577,67x67,4489,1809,2,2,27.0,27,37,(0.20718857846018185+0j),0.20718857846018185,3.086493968963623,4086
1578,67x67,4489,1608,2,2,24.0,24,37,(0.1994435642918484+0.020112097465942443j),0.2004550618016822,2.710597276687622,3897
1579,67x67,4489,1407,2,2,21.0,21,28,(0.21154242356745884+0.033989075993479285j),0.21425558162084057,2.298181295394897,3805
1580,68x68,4624,3468,2,2,51.0,51,60,(0.1037259572755448+0.008283650494844131j),0.10405620153671225,11.196882247924805,8024
1581,68x68,4624,3264,2,2,48.0,48,56,(0.10166085315314842+0.007991964328415159j),0.10197450935235074,9.233174562454224,7105
1582,68x68,4624,3060,2,2,45.0,45,53,(0.09851139684159359+0.008751130989353657j),0.09889933064118665,7.341803073883057,5962
1583,68x68,4624,2788,2,2,41.0,41,50,(0.11165001474013028+0.05881448248546522j),0.12619377615993746,6.462680816650391,5739
1584,68x68,4624,2584,2,2,38.0,38,47,(0.12345038512173645+0.01882427179885072j),0.12487734300289247,5.48847770690918,5249
1585,68x68,4624,2380,2,2,35.0,35,47,(0.166055704263888+0j),0.166055704263888,5.181530237197876,5254
1586,68x68,4624,2108,2,2,31.0,31,39,(0.15777045327246098+0.04635500934861948j),0.16443935908871815,3.4348716735839844,3928
1587,68x68,4624,1904,2,2,28.0,28,37,(0.19315720886021584+0j),0.19315720886021584,3.830998659133911,4821
1588,68x68,4624,1632,2,2,24.0,24,34,(0.17991966116808938+0.05717208676014006j),0.18878488281467104,2.8855297565460205,4114
1589,68x68,4624,1428,2,2,21.0,21,31,(0.21358477014141702+0.012005481869512434j),0.2139219147990246,2.5645670890808105,4115
1590,69x69,4761,3588,2,2,52.0,52,61,(0.10227287604900277+0j),0.10227287604900277,11.90566635131836,8330
1591,69x69,4761,3381,2,2,49.0,49,58,(0.10889316071441922+0.00579628225842723j),0.1090473169701836,9.124234914779665,6750
1592,69x69,4761,3105,2,2,45.0,45,52,(0.12464729139103713+0j),0.12464729139103713,9.087464570999146,7255
1593,69x69,4761,2898,2,2,42.0,42,52,(0.11773903781492678+0.0295328471115078j),0.12138644934298248,6.938446760177612,5955
1594,69x69,4761,2622,2,2,38.0,38,47,(0.11572189152238965+0.06546550757497376j),0.13295596586678113,5.804534196853638,5451
1595,69x69,4761,2415,2,2,35.0,35,44,(0.12407173505858159+0.01743831867072425j),0.1252912223522007,5.084609270095825,5128
1596,69x69,4761,2208,2,2,32.0,32,39,(0.16420984052083368+0j),0.16420984052083368,4.444953680038452,4829
1597,69x69,4761,1932,2,2,28.0,28,40,(0.1961487471875148+0j),0.1961487471875148,3.448540687561035,4220
1598,69x69,4761,1725,2,2,25.0,25,36,(0.19987795387901638+0j),0.19987795387901638,3.383661985397339,4594
1599,69x69,4761,1449,3,2,21.0,21,29,(0.2091288731295643+0.017817444471130428j),0.2098865095805903,2.141288042068481,3435
1600,70x70,4900,3710,2,2,53.0,53,61,(0.09709181126084422+0j),0.09709181126084422,10.578961610794067,7300
1601,70x70,4900,3430,2,2,49.0,49,58,(0.10663186768818984+0j),0.10663186768818984,9.606000900268556,7040
1602,70x70,4900,3220,2,2,46.0,46,55,(0.10980963419220484+0.026419593986568853j),0.112943130414563,7.400409460067749,5768
1603,70x70,4900,3010,2,2,43.0,43,52,(0.12353131728164679+0.03179101224351641j),0.12755647693788935,6.827307462692261,5587
1604,70x70,4900,2730,2,2,39.0,39,47,(0.13613018317309958+0.00842036713273778j),0.13639035652637518,7.173589706420898,6147
1605,70x70,4900,2520,2,2,36.0,36,46,(0.1389926609598747+0.05045666887676568j),0.14786762740656337,4.992984294891357,4501
1606,70x70,4900,2240,2,2,32.0,32,41,(0.14462865696737742+0.0010797131593440169j),0.14463268716543223,4.996402263641357,5134
1607,70x70,4900,1960,2,2,28.0,28,36,(0.18045254232893085+0j),0.18045254232893085,4.181283235549927,4941
1608,70x70,4900,1750,2,2,25.0,25,38,(0.1822129616186633+0.08706830786700441j),0.20194666032561154,2.930440664291382,3845
1609,70x70,4900,1470,3,2,21.0,21,28,(0.2144402261713837+0j),0.2144402261713837,2.809277296066284,4316
1610,71x71,5041,3834,2,2,54.0,54,63,(0.09717083524823017+0.02149384645338589j),0.09951962951197327,10.769433736801147,6989
1611,71x71,5041,3550,2,2,50.0,50,61,(0.09642971614231138+0.03098181387215809j),0.10128456420450155,10.496481895446776,7504
1612,71x71,5041,3337,2,2,47.0,47,54,(0.11084398162696721+0j),0.11084398162696721,8.90644359588623,6684
1613,71x71,5041,3053,2,2,43.0,43,51,(0.12111529128416706+0.08143909682516377j),0.1459494442419944,8.507682800292969,6849
1614,71x71,5041,2840,2,2,40.0,40,48,(0.13009810243367304+0.01062092416607476j),0.1305309169774885,7.033353328704834,6048
1615,71x71,5041,2556,2,2,36.0,36,45,(0.1505260566908701+0j),0.1505260566908701,6.071468591690064,5770
1616,71x71,5041,2272,2,2,32.0,32,43,(0.13658305242176375+0.06253650964447928j),0.15021899096772123,4.588922739028931,4840
1617,71x71,5041,2059,2,2,29.0,29,39,(0.16347918731249295+0j),0.16347918731249295,3.753661870956421,4328
1618,71x71,5041,1775,2,2,25.0,25,35,(0.19706772432684633+0j),0.19706772432684633,2.9607813358306885,3930
1619,71x71,5041,1562,3,2,22.0,22,33,(0.21283924139852298+0j),0.21283924139852298,2.5197880268096924,3699
1620,72x72,5184,3888,2,2,54.0,54,64,(0.113993209196475+0j),0.113993209196475,10.781842470169067,6983
1621,72x72,5184,3672,2,2,51.0,51,62,(0.11786299685420121+0j),0.11786299685420121,10.813597917556764,7363
1622,72x72,5184,3384,2,2,47.0,47,54,(0.12017155489378945+0.027055511192551816j),0.12317955711676083,8.635277271270752,6379
1623,72x72,5184,3168,2,2,44.0,44,52,(0.11830201360500042+0j),0.11830201360500042,6.670971632003784,5217
1624,72x72,5184,2880,2,2,40.0,40,50,(0.11863520864580177+0.010498967562562253j),0.11909887090276151,6.355396747589111,5406
1625,72x72,5184,2664,2,2,37.0,37,48,(0.14984181114072795+0.017202427701852957j),0.1508260318538251,5.778452396392822,5307
1626,72x72,5184,2376,2,2,33.0,33,42,(0.14855138210533012+0j),0.14855138210533012,4.331039667129517,4394
1627,72x72,5184,2088,2,2,29.0,29,39,(0.18448662330969803+0j),0.18448662330969803,3.674514055252075,4183
1628,72x72,5184,1872,2,2,26.0,26,38,(0.18047073821824197+0j),0.18047073821824197,3.5390474796295166,4456
1629,72x72,5184,1584,2,2,22.0,22,32,(0.19281174573162024+0.03573257591218918j),0.1960948399968631,2.464962720870972,3615
1630,73x73,5329,4015,2,2,55.0,55,62,(0.09455087789153556+0j),0.09455087789153556,12.10382604598999,7656
1631,73x73,5329,3796,2,2,52.0,52,59,(0.09474057352837872+0.004032411665055051j),0.09482634979963432,11.283877849578856,7449
1632,73x73,5329,3504,2,2,48.0,48,57,(0.11123585767458827+0.008271869536965149j),0.11154299555883297,10.448378324508669,6904
1633,73x73,5329,3212,2,2,44.0,44,54,(0.12596537060271748+0j),0.12596537060271748,8.038239002227783,5988
1634,73x73,5329,2993,2,2,41.0,41,51,(0.12350869549238674+0.05145876091749822j),0.13379985776298628,7.262904405593872,5878
1635,73x73,5329,2701,2,2,37.0,37,47,(0.12660295699948873+0j),0.12660295699948873,4.964297533035278,4431
1636,73x73,5329,2409,2,2,33.0,33,46,(0.15389674517145696+0.03352689351753163j),0.15750638324621724,4.897104263305664,4838
