,matrix,number_of_nodes,number_of_edges,diameter,radius,average_deg,max_in_deg,max_out_deg,sle,convergence_speed,convergence_iterations
1441,54x54,2916,107,9,7,1.9814814814814814,3,2,(1.3653305040523864+0.34084253373600515j),0.0866549015045166,821
1442,54x54,2916,105,10,7,1.9444444444444444,3,2,(1.4317090217724706+0j),0.09018445014953613,789
1443,54x54,2916,106,10,6,1.962962962962963,3,2,(1.4049256234503682+0.07305718621000537j),0.08283495903015137,809
1444,54x54,2916,106,9,7,1.962962962962963,3,2,(1.2622412603958182+0.09288627194600159j),0.09206199645996094,844
1445,54x54,2916,105,10,6,1.9444444444444444,2,2,(1.1792787304277974+0.16105509611857838j),0.08447670936584473,785
1446,54x54,2916,106,9,6,1.962962962962963,3,2,(1.2803966311101977+0.1503833718347389j),0.08996820449829102,861
1447,54x54,2916,108,9,6,2.0,3,2,(1.3880685734760334+0.030378665647878413j),0.09307408332824707,856
1448,54x54,2916,106,8,7,1.962962962962963,2,2,(1.3324699515974285+0.058518037017945064j),0.08669686317443848,870
1449,54x54,2916,106,9,6,1.962962962962963,3,2,(1.234036741078125+0.4206696918833568j),0.07772016525268555,763
1450,55x55,3025,109,9,7,1.981818181818182,3,2,(1.400767763890147+0j),0.09251976013183594,812
1451,55x55,3025,110,9,6,2.0,3,2,(1.3171599203695064+0j),0.0867164134979248,847
1452,55x55,3025,110,9,6,2.0,3,2,(1.2837681212499636+0.4652640745276355j),0.09322857856750488,852
1453,55x55,3025,106,9,6,1.9272727272727272,3,2,(1.22481888243582+0j),0.09360671043395996,879
1454,55x55,3025,109,9,6,1.981818181818182,3,2,(1.2793902397293586+0j),0.08263969421386719,760
1455,55x55,3025,109,9,6,1.981818181818182,3,2,(1.3074016141368145+0j),0.09212040901184082,840
1456,55x55,3025,110,9,6,2.0,3,2,(1.512793582757593+0j),0.08823871612548828,868
1457,55x55,3025,110,9,6,2.0,3,2,(1.3027416287530542+0j),0.08953166007995605,825
1458,55x55,3025,107,11,6,1.9454545454545455,3,2,(1.2125348424579836+0.18882510222547286j),0.0630486011505127,821
1459,55x55,3025,108,10,7,1.9636363636363636,3,2,(1.4735690847151168+0j),0.0667715072631836,804
1460,56x56,3136,110,10,6,1.9642857142857142,3,2,(1.3444472210932346+0j),0.062896728515625,794
1461,56x56,3136,111,9,7,1.9821428571428572,3,2,(1.3019141897863857+0.2399026300835523j),0.06283736228942871,786
1462,56x56,3136,110,9,7,1.9642857142857142,3,2,(1.3318739836084323+0j),0.06798028945922852,853
1463,56x56,3136,110,10,7,1.9642857142857142,3,2,(1.202881847115263+0.2971360176757181j),0.06782865524291992,853
1464,56x56,3136,112,9,6,2.0,3,2,(1.4371068487538718+0j),0.06600332260131836,802
1465,56x56,3136,110,9,6,1.9642857142857142,3,2,(1.2091061158175676+0j),0.06998491287231445,841
1466,56x56,3136,112,9,6,2.0,3,2,(1.4250466673184548+0j),0.07192873954772949,828
1467,56x56,3136,111,10,6,1.9821428571428572,3,2,(1.337484283247505+0.28852687096159374j),0.0876016616821289,811
1468,56x56,3136,111,10,7,1.9821428571428572,2,2,(1.349258007235774+0.042443007948941125j),0.06508374214172363,820
1469,56x56,3136,110,9,6,1.9642857142857142,3,2,(1.3567457975179618+0.2618967199700687j),0.09514784812927246,786
1470,57x57,3249,113,10,7,1.9824561403508771,3,2,(1.3104201260755204+0.5794383317997939j),0.0664060115814209,810
1471,57x57,3249,113,9,6,1.9824561403508771,3,2,(1.4096602921992911+0j),0.08820343017578125,823
1472,57x57,3249,113,9,6,1.9824561403508771,3,2,(1.3674332832843+0.23610214317884332j),0.06792354583740234,816
1473,57x57,3249,111,9,7,1.9473684210526316,3,2,(1.3040799717486755+0.31616831898398134j),0.0712273120880127,853
1474,57x57,3249,112,9,7,1.9649122807017543,2,2,(1.2193775382413419+0.08463986969809571j),0.07869935035705566,838
1475,57x57,3249,114,8,6,2.0,3,2,(1.3172576929086248+0j),0.10840535163879395,815
1476,57x57,3249,113,8,6,1.9824561403508771,3,2,(1.3320570230693942+0.18134693994283554j),0.09552121162414551,794
1477,57x57,3249,114,9,6,2.0,3,2,(1.272968013720196+0j),0.07628107070922852,769
1478,57x57,3249,114,8,6,2.0,3,2,(1.524749342238351+0j),0.08472490310668945,815
1479,57x57,3249,113,9,7,1.9824561403508771,3,2,(1.3735524808076711+0j),0.08901405334472656,840
1480,58x58,3364,116,9,6,2.0,3,2,(1.4084928377275239+0j),0.09347724914550781,837
1481,58x58,3364,116,8,6,2.0,3,2,(1.3616326332477517+0.10572845182527613j),0.10327005386352539,780
1482,58x58,3364,115,9,6,1.9827586206896552,3,2,(1.2298768821552493+0.44066586809076064j),0.0945439338684082,805
1483,58x58,3364,114,9,6,1.9655172413793103,3,2,(1.4195588166410036+0j),0.0961449146270752,861
1484,58x58,3364,115,9,7,1.9827586206896552,2,2,(1.435348803529227+0j),0.11421322822570801,833
1485,58x58,3364,115,9,6,1.9827586206896552,3,2,(1.1436584717249958+0.8281721543047263j),0.10668444633483887,839
1486,58x58,3364,116,8,6,2.0,3,2,(1.2961281858313187+0.34838987512847464j),0.09712457656860352,843
1487,58x58,3364,116,9,6,2.0,3,2,(1.1981735733251844+0.41019516756172364j),0.09996199607849121,846
1488,58x58,3364,116,8,6,2.0,3,2,(1.2427501769709588+0.6208911839937103j),0.09897613525390625,825
1489,58x58,3364,114,9,6,1.9655172413793103,3,2,(1.368349256433398+0j),0.09637975692749023,832
1490,59x59,3481,118,8,7,2.0,3,2,(1.5141654446017756+0j),0.09261775016784668,818
1491,59x59,3481,117,9,6,1.9830508474576272,3,2,(1.2949139341753535+0j),0.09077811241149902,808
1492,59x59,3481,118,8,6,2.0,3,2,(1.1788378992613375+0.18355456019045108j),0.10334372520446777,840
1493,59x59,3481,118,8,7,2.0,3,2,(1.3696832332009905+0j),0.09543323516845703,825
1494,59x59,3481,117,10,6,1.9830508474576272,3,2,(1.3653232009310974+0j),0.12712383270263672,816
1495,59x59,3481,118,9,6,2.0,3,2,(1.3847397674464306+0.09768446258588241j),0.11782479286193848,835
1496,59x59,3481,118,9,6,2.0,3,2,(1.32851234183617+0.3300118568149735j),0.08562564849853516,810
1497,59x59,3481,116,10,7,1.9661016949152543,3,2,(1.4696495399540364+0.09232076754378421j),0.09914779663085938,877
1498,59x59,3481,117,9,7,1.9830508474576272,3,2,(1.2799020963427599+0j),0.10350656509399414,863
1499,59x59,3481,117,9,6,1.9830508474576272,3,2,(1.3369071440465334+0j),0.08976268768310547,801
1500,60x60,3600,119,9,7,1.9833333333333334,3,2,(1.2593783031951071+0.19075487157127544j),0.08715271949768066,796
1501,60x60,3600,119,9,7,1.9833333333333334,3,2,(1.2854458634696897+0j),0.10353493690490723,831
1502,60x60,3600,119,9,6,1.9833333333333334,3,2,(1.2600298939221202+0.44186720163113136j),0.09952211380004883,834
1503,60x60,3600,118,9,7,1.9666666666666666,3,2,(1.463085446853489+0j),0.09920883178710938,852
1504,60x60,3600,120,9,6,2.0,3,2,(1.447032743460211+0j),0.08500337600708008,835
1505,60x60,3600,120,9,6,2.0,3,2,(1.3369726571806224+0j),0.0746762752532959,830
1506,60x60,3600,116,10,6,1.9333333333333333,3,2,(1.445359804343281+0j),0.06741666793823242,780
1507,60x60,3600,116,9,7,1.9333333333333333,3,2,(1.2877209590230159+0j),0.07283616065979004,841
1508,60x60,3600,118,9,7,1.9666666666666666,3,2,(1.179682793557399+0.6798123600997211j),0.07430195808410645,830
1509,60x60,3600,120,8,6,2.0,3,2,(1.2960077507336767+0j),0.0746316909790039,819
1510,61x61,3721,119,10,7,1.9508196721311475,3,2,(1.2202125369873762+0j),0.07825636863708496,860
1511,61x61,3721,121,10,6,1.9836065573770492,3,2,(1.3449438777093015+0.5216802038616443j),0.08390593528747559,813
1512,61x61,3721,122,10,7,2.0,3,2,(1.3311546361695012+0.26948148109301884j),0.08107209205627441,771
1513,61x61,3721,121,8,7,1.9836065573770492,3,2,(1.3082877389749463+0j),0.07491850852966309,816
1514,61x61,3721,118,10,7,1.9344262295081966,3,2,(1.2934276102548472+0.20637898917839315j),0.07529282569885254,866
1515,61x61,3721,122,11,7,2.0,3,2,(1.424459839382571+0j),0.10104846954345703,838
1516,61x61,3721,121,8,6,1.9836065573770492,3,2,(1.2058177964070493+0.03564759683869246j),0.07027173042297363,798
1517,61x61,3721,122,9,7,2.0,3,2,(1.3510827975924207+0.2952453339322982j),0.07918787002563477,846
1518,61x61,3721,120,10,7,1.9672131147540983,3,2,(1.3989768111466976+0.13402672734840496j),0.07868313789367676,795
1519,61x61,3721,121,10,7,1.9836065573770492,3,2,(1.574243719766872+0j),0.08652544021606445,777
1520,62x62,3844,124,9,7,2.0,3,2,(1.2861277414647092+0.1926402987009748j),0.09823870658874512,830
1521,62x62,3844,122,10,7,1.967741935483871,3,2,(1.482818751207547+0j),0.12040138244628906,825
1522,62x62,3844,121,9,7,1.9516129032258065,3,2,(1.458422541867243+0j),0.08205127716064453,824
1523,62x62,3844,124,10,7,2.0,3,2,(1.3584424292738233+0.1410805244932187j),0.09396767616271973,814
1524,62x62,3844,123,9,6,1.9838709677419355,2,2,(1.293765361318537+0.07298666392303681j),0.11005735397338867,850
1525,62x62,3844,123,9,7,1.9838709677419355,3,2,(1.344749519575042+0j),0.10232710838317871,841
1526,62x62,3844,124,9,7,2.0,3,2,(1.4671310960219859+0j),0.08936786651611328,761
1527,62x62,3844,124,9,7,2.0,3,2,(1.322514989913612+0j),0.1007070541381836,802
1528,62x62,3844,122,9,7,1.967741935483871,3,2,(1.4242511411996894+0j),0.10204935073852539,829
1529,62x62,3844,124,10,6,2.0,3,2,(1.3039989174368385+0.27780261676415685j),0.10229206085205078,828
1530,63x63,3969,126,8,7,2.0,3,2,(1.4585935535442625+0j),0.10365605354309082,834
1531,63x63,3969,126,8,6,2.0,3,2,(1.2029590030580184+0j),0.10086488723754883,795
1532,63x63,3969,126,9,6,2.0,3,2,(1.3097902626997888+0j),0.10786223411560059,826
1533,63x63,3969,126,10,7,2.0,3,2,(1.48568725807818+0.09553869959336275j),0.08546066284179688,734
1534,63x63,3969,126,10,6,2.0,3,2,(1.416665549727726+0j),0.09322190284729004,802
1535,63x63,3969,126,8,6,2.0,3,2,(1.3044612121330648+0.023460656359973367j),0.10414743423461914,824
1536,63x63,3969,126,8,6,2.0,3,2,(1.3645980424333881+0.19082313489419814j),0.09520936012268066,774
1537,63x63,3969,125,9,7,1.9841269841269842,3,2,(1.3641265723433043+0j),0.11294126510620117,834
1538,63x63,3969,126,9,6,2.0,3,2,(1.3283555500423887+0j),0.10005617141723633,843
1539,63x63,3969,125,10,7,1.9841269841269842,3,2,(1.43903310075502+0j),0.1062307357788086,841
1540,64x64,4096,128,10,7,2.0,3,2,(1.388518213462584+0.27695090376393394j),0.10623645782470703,805
1541,64x64,4096,127,9,7,1.984375,3,2,(1.3483231061497385+0j),0.11230921745300293,840
1542,64x64,4096,128,8,7,2.0,3,2,(1.3200253411204748+0.30478548261136157j),0.0960545539855957,790
1543,64x64,4096,127,9,7,1.984375,3,2,(1.3005360575668221+0j),0.1016542911529541,826
1544,64x64,4096,124,10,7,1.9375,3,2,(1.2419786300514555+0.5277214103545357j),0.10500311851501465,830
1545,64x64,4096,127,9,7,1.984375,3,2,(1.446061067112357+0j),0.10364508628845215,819
1546,64x64,4096,127,9,7,1.984375,3,2,(1.3112266023739925+0.34516858995794236j),0.07245540618896484,808
1547,64x64,4096,128,9,7,2.0,3,2,(1.4181357502767935+0j),0.07519078254699707,796
1548,64x64,4096,128,9,7,2.0,3,2,(1.2867044699882344+0j),0.0786428451538086,848
1549,64x64,4096,127,9,6,1.984375,3,2,(1.335025429026116+0j),0.07546401023864746,804
1550,65x65,4225,128,11,7,1.9692307692307693,3,2,(1.4872278682365825+0.0518727326695574j),0.08473992347717285,852
1551,65x65,4225,128,10,7,1.9692307692307693,3,2,(1.2589558154871021+0j),0.08359646797180176,848
1552,65x65,4225,129,9,7,1.9846153846153847,2,2,(1.2460872030799985+0.4605741305312712j),0.09119939804077148,826
1553,65x65,4225,128,10,7,1.9692307692307693,3,2,(1.5823895498778868+0j),0.0793147087097168,825
1554,65x65,4225,129,10,7,1.9846153846153847,3,2,(1.5035693043660339+0.018106869921608777j),0.0805823802947998,890
1555,65x65,4225,129,10,7,1.9846153846153847,3,2,(1.325932639186805+0.1550110695193741j),0.07677102088928223,805
1556,65x65,4225,130,9,6,2.0,3,2,(1.262765613708876+0j),0.07562947273254395,785
1557,65x65,4225,130,9,6,2.0,3,2,(1.4938429198832808+0j),0.08194231986999512,837
1558,65x65,4225,128,9,6,1.9692307692307693,3,2,(1.283689643152047+0.5881834038898691j),0.09412050247192383,872
1559,65x65,4225,128,10,7,1.9692307692307693,3,2,(1.4586318176860928+0.1941497288926658j),0.10781383514404297,878
1560,66x66,4356,131,9,7,1.9848484848484849,3,2,(1.3740668242221301+0j),0.12118291854858398,860
1561,66x66,4356,131,9,7,1.9848484848484849,2,2,(1.343473179370851+0.1278571561675447j),0.11914181709289551,783
1562,66x66,4356,130,9,7,1.9696969696969697,3,2,(1.3764189017657982+0.44687590429816826j),0.10782909393310547,828
1563,66x66,4356,132,9,7,2.0,3,2,(1.457828019485094+0j),0.11115217208862305,850
1564,66x66,4356,131,10,7,1.9848484848484849,3,2,(1.3546853945469541+0.06893439796655745j),0.09802603721618652,822
1565,66x66,4356,132,9,7,2.0,3,2,(1.4288714362053931+0.2603085909074831j),0.10436320304870605,786
1566,66x66,4356,131,10,7,1.9848484848484849,3,2,(1.3507329762624818+0.2911371623151926j),0.10859799385070801,792
1567,66x66,4356,130,9,7,1.9696969696969697,3,2,(1.2699994907839542+0.2949570466371574j),0.10932087898254395,838
1568,66x66,4356,132,9,6,2.0,3,2,(1.3188035780673775+0.18018772842647815j),0.09784293174743652,780
1569,66x66,4356,132,9,7,2.0,3,2,(1.2514224196177899+0.10223969800870904j),0.13425850868225098,850
1570,67x67,4489,134,9,7,2.0,3,2,(1.3491338090315086+0j),0.11065411567687988,782
1571,67x67,4489,133,9,7,1.9850746268656716,3,2,(1.3643106398538638+0j),0.10684943199157715,807
1572,67x67,4489,133,9,7,1.9850746268656716,3,2,(1.5383139218996182+0j),0.13572239875793457,812
1573,67x67,4489,134,9,7,2.0,3,2,(1.2535423200931644+0.16440160914140894j),0.11545634269714355,787
1574,67x67,4489,134,8,7,2.0,3,2,(1.2220235549058596+0.5428321990556537j),0.15301060676574707,854
1575,67x67,4489,132,9,7,1.9701492537313432,3,2,(1.2788491327594058+0.27016330819025j),0.10573363304138184,820
1576,67x67,4489,130,10,7,1.9402985074626866,3,2,(1.2590468263706032+0j),0.11258912086486816,855
1577,67x67,4489,134,9,7,2.0,3,2,(1.3105926465452007+0.41743538618081866j),0.10871481895446777,835
1578,67x67,4489,133,10,7,1.9850746268656716,3,2,(1.6277742741708938+0j),0.10334610939025879,832
1579,67x67,4489,134,9,7,2.0,3,2,(1.3257366533546997+0.34597532765444655j),0.1240839958190918,832
1580,68x68,4624,135,9,7,1.9852941176470589,3,2,(1.3153787805786266+0.29063308401803667j),0.09803986549377441,756
1581,68x68,4624,135,9,7,1.9852941176470589,3,2,(1.4136753715322343+0j),0.09853959083557129,757
1582,68x68,4624,135,9,7,1.9852941176470589,3,2,(1.304362783233997+0.23199773920804986j),0.08127045631408691,842
1583,68x68,4624,134,9,7,1.9705882352941178,2,2,(1.3378107268597959+0j),0.07570457458496094,791
1584,68x68,4624,135,10,7,1.9852941176470589,2,2,(1.4242614773931142+0j),0.08408355712890625,837
1585,68x68,4624,133,9,7,1.9558823529411764,3,2,(1.322802073460445+0.054405520729899355j),0.08312201499938965,838
1586,68x68,4624,135,9,7,1.9852941176470589,3,2,(1.476562662478721+0j),0.08532547950744629,824
1587,68x68,4624,134,9,7,1.9705882352941178,3,2,(1.2161468339507797+0.6046229276841881j),0.07922124862670898,783
1588,68x68,4624,133,10,7,1.9558823529411764,3,2,(1.4177088940290183+0.18159727161107977j),0.09667372703552246,840
1589,68x68,4624,136,9,6,2.0,3,2,(1.208872348829234+0.35396984277594934j),0.08141565322875977,845
1590,69x69,4761,137,11,7,1.9855072463768115,3,2,(1.398747348104153+0.06379260866350787j),0.08036422729492188,833
1591,69x69,4761,138,10,7,2.0,3,2,(1.432661173162509+0j),0.10295486450195312,832
1592,69x69,4761,138,9,7,2.0,3,2,(1.3451026736344878+0j),0.0861959457397461,840
1593,69x69,4761,136,10,7,1.9710144927536233,3,2,(1.376175990774961+0.21791259370981156j),0.08697748184204102,862
1594,69x69,4761,137,10,7,1.9855072463768115,3,2,(1.5190565334847785+0j),0.11406135559082031,866
1595,69x69,4761,136,11,7,1.9710144927536233,3,2,(1.3371809462805913+0j),0.10172796249389648,805
1596,69x69,4761,138,9,7,2.0,3,2,(1.2297213654656747+0.38305191805127137j),0.11427640914916992,808
1597,69x69,4761,138,9,7,2.0,3,2,(1.4103119970237685+0.3223255175270684j),0.10425424575805664,862
1598,69x69,4761,137,9,7,1.9855072463768115,3,2,(1.400572302736626+0.028574863968140952j),0.1243889331817627,832
1599,69x69,4761,136,10,7,1.9710144927536233,3,2,(1.256212017782396+0.5771034271104708j),0.13514971733093262,832
1600,70x70,4900,139,9,7,1.9857142857142858,3,2,(1.3389364339013565+0.18871185961318535j),0.11600542068481445,849
1601,70x70,4900,139,9,7,1.9857142857142858,3,2,(1.279190188118684+0j),0.12053108215332031,856
1602,70x70,4900,139,9,7,1.9857142857142858,3,2,(1.4242252184334407+0.11983836118505066j),0.12565898895263672,843
1603,70x70,4900,138,9,7,1.9714285714285715,3,2,(1.5110943651042001+0j),0.10805535316467285,812
1604,70x70,4900,140,10,7,2.0,3,2,(1.3868016961790703+0.15162717978495735j),0.10429620742797852,780
1605,70x70,4900,140,9,7,2.0,3,2,(1.4236988885951236+0.05758281820979284j),0.12586307525634766,831
1606,70x70,4900,139,9,7,1.9857142857142858,3,2,(1.2365260537885858+0j),0.10238361358642578,823
1607,70x70,4900,139,10,7,1.9857142857142858,3,2,(1.3211551846025533+0j),0.11251115798950195,846
1608,70x70,4900,139,10,7,1.9857142857142858,3,2,(1.4027958290359144+0j),0.11284017562866211,837
1609,70x70,4900,139,10,7,1.9857142857142858,3,2,(1.5814545976860377+0j),0.12046265602111816,836
1610,71x71,5041,141,9,7,1.9859154929577465,3,2,(1.3592586790890824+0.42864597966609697j),0.12674665451049805,841
1611,71x71,5041,142,9,7,2.0,3,2,(1.4218894086895333+0j),0.12165951728820801,840
1612,71x71,5041,138,10,7,1.943661971830986,3,2,(1.2437639340407758+0.8420571804891775j),0.10698175430297852,803
1613,71x71,5041,141,10,7,1.9859154929577465,3,2,(1.3702998589539515+0j),0.12517380714416504,805
1614,71x71,5041,142,9,7,2.0,3,2,(1.3574579427725322+0.10435441420971803j),0.11323690414428711,826
1615,71x71,5041,141,10,7,1.9859154929577465,3,2,(1.489877063423713+0j),0.11666536331176758,787
1616,71x71,5041,142,9,7,2.0,3,2,(1.4461739227518642+0j),0.0806732177734375,793
1617,71x71,5041,141,10,7,1.9859154929577465,3,2,(1.399089998018951+0.31267537167838905j),0.10077214241027832,859
1618,71x71,5041,136,10,8,1.9154929577464788,3,2,(1.3834259137666403+0j),0.08223176002502441,801
1619,71x71,5041,140,10,7,1.971830985915493,3,2,(1.4524003113266548+0j),0.083343505859375,844
1620,72x72,5184,144,9,7,2.0,3,2,(1.3968330411515602+0j),0.0864572525024414,824
1621,72x72,5184,143,12,7,1.9861111111111112,2,2,(1.4670590970880077+0j),0.09093713760375977,806
1622,72x72,5184,142,9,6,1.9722222222222223,3,2,(1.2940044840569398+0.19854233945527103j),0.10039949417114258,843
1623,72x72,5184,143,10,7,1.9861111111111112,3,2,(1.3354130783712952+0j),0.08614969253540039,816
1624,72x72,5184,144,9,7,2.0,3,2,(1.3114194092065072+0.24597042246194817j),0.0823214054107666,782
1625,72x72,5184,143,9,7,1.9861111111111112,3,2,(1.1364426951416169+0.10286213630102108j),0.08166146278381348,809
1626,72x72,5184,144,9,7,2.0,3,2,(1.5404333909111756+0j),0.09212970733642578,848
1627,72x72,5184,143,9,6,1.9861111111111112,3,2,(1.3453681319511932+0.4239590660710835j),0.10414433479309082,798
1628,72x72,5184,143,10,7,1.9861111111111112,3,2,(1.4106391518068855+0.014380502192028107j),0.12036466598510742,863
1629,72x72,5184,144,9,7,2.0,3,2,(1.3775360187218921+0.05540498838416449j),0.12428474426269531,827
1630,73x73,5329,146,9,7,2.0,3,2,(1.3022290855934286+0.1668482862532704j),0.12435579299926758,840
1631,73x73,5329,146,10,7,2.0,3,2,(1.4930607484855711+0.36105752435860666j),0.11078834533691406,766
1632,73x73,5329,145,10,7,1.9863013698630136,3,2,(1.3088511402214458+0.6513625261526552j),0.10368990898132324,804
1633,73x73,5329,146,9,7,2.0,3,2,(1.1922402530506184+0.311759163541259j),0.1208181381225586,851
1634,73x73,5329,145,9,7,1.9863013698630136,3,2,(1.3289932031692455+0.36294317858681235j),0.14207005500793457,848
1635,73x73,5329,143,10,7,1.9589041095890412,3,2,(1.3247603160600783+0j),0.12291312217712402,852
1636,73x73,5329,145,9,7,1.9863013698630136,3,2,(1.2828117854707362+0.5890572694599395j),0.11320900917053223,808
1637,73x73,5329,145,10,7,1.9863013698630136,3,2,(1.3362605823125284+0j),0.1275784969329834,829
1638,73x73,5329,141,10,7,1.9315068493150684,3,2,(1.3269583497315627+0.32538534230971455j),0.13651490211486816,884
1639,73x73,5329,145,9,7,1.9863013698630136,3,2,(1.2333857472069725+0.6284947410382815j),0.12091326713562012,836
1640,74x74,5476,147,9,7,1.9864864864864864,3,2,(1.3310185392677216+0.22457468267100636j),0.11955928802490234,785
1641,74x74,5476,146,10,7,1.972972972972973,3,2,(1.5075503031187265+0j),0.11944437026977539,826
1642,74x74,5476,147,10,7,1.9864864864864864,3,2,(1.370335865552411+0j),0.11299800872802734,828
1643,74x74,5476,148,8,7,2.0,3,2,(1.2030917073022631+0.16081172417148581j),0.12075495719909668,845
1644,74x74,5476,145,10,7,1.9594594594594594,3,2,(1.2994229758570595+0j),0.11513233184814453,847
1645,74x74,5476,147,9,7,1.9864864864864864,3,2,(1.2876696327253878+0.38060493501068676j),0.11362934112548828,761
1646,74x74,5476,147,10,7,1.9864864864864864,3,2,(1.4307203292825559+0.23460962130165938j),0.11422991752624512,804
1647,74x74,5476,147,9,7,1.9864864864864864,3,2,(1.3010607563210568+0j),0.12519288063049316,825
1648,74x74,5476,148,9,7,2.0,3,2,(1.2707419323477507+0.4425438909607318j),0.08146476745605469,759
1649,74x74,5476,148,9,7,2.0,3,2,(1.3181006528158514+0j),0.08531618118286133,809
1650,75x75,5625,149,10,7,1.9866666666666666,3,2,(1.361814320761495+0.17870957999481557j),0.0891866683959961,823
1651,75x75,5625,150,9,7,2.0,3,2,(1.3410407656644232+0.21666518130460077j),0.09088993072509766,824
1652,75x75,5625,149,10,7,1.9866666666666666,3,2,(1.2246604331481055+0.15646015035983382j),0.10041165351867676,818
1653,75x75,5625,150,9,7,2.0,3,2,(1.257657980238831+0.15714368878338547j),0.11899471282958984,824
1654,75x75,5625,149,9,7,1.9866666666666666,3,2,(1.336875319251244+0j),0.08986163139343262,801
1655,75x75,5625,148,11,7,1.9733333333333334,3,2,(1.4495463741861434+0j),0.09095382690429688,805
1656,75x75,5625,149,10,7,1.9866666666666666,3,2,(1.4039675850563007+0j),0.08899688720703125,813
1657,75x75,5625,150,9,7,2.0,3,2,(1.2691219055684946+0j),0.0985710620880127,843
1658,75x75,5625,149,9,6,1.9866666666666666,3,2,(1.2078918808900518+0.34486073881955837j),0.12000370025634766,822
1659,75x75,5625,150,10,7,2.0,3,2,(1.4051612036727548+0.18994265565777957j),0.14385557174682617,857
1660,76x76,5776,150,10,7,1.9736842105263157,3,2,(1.3603702561687998+0j),0.13592123985290527,811
1661,76x76,5776,150,9,7,1.9736842105263157,3,2,(1.3322435594109485+0j),0.11391830444335938,813
1662,76x76,5776,152,9,7,2.0,3,2,(1.3220555926581894+0j),0.13031005859375,772
1663,76x76,5776,151,9,7,1.986842105263158,3,2,(1.2689066535436506+0.3560012050670021j),0.127882719039917,860
1664,76x76,5776,149,10,7,1.9605263157894737,3,2,(1.2652236422823968+0.5417338366201238j),0.1274271011352539,847
1665,76x76,5776,151,9,7,1.986842105263158,3,2,(1.2693731442359946+0.46453330944617316j),0.12521147727966309,844
1666,76x76,5776,149,10,7,1.9605263157894737,3,2,(1.4447076465750794+0j),0.1123499870300293,805
1667,76x76,5776,150,10,7,1.9736842105263157,3,2,(1.5070975599661325+0j),0.1350998878479004,879
1668,76x76,5776,152,9,7,2.0,3,2,(1.5224439515729389+0j),0.11780500411987305,816
1669,76x76,5776,152,9,7,2.0,3,2,(1.3266647807109084+0.38166271515424527j),0.12101578712463379,846
1670,77x77,5929,152,9,7,1.974025974025974,3,2,(1.2403296153156576+0.21445733053399438j),0.12598514556884766,821
1671,77x77,5929,152,10,7,1.974025974025974,3,2,(1.3014805762655188+0j),0.1223154067993164,844
1672,77x77,5929,151,10,7,1.9610389610389611,3,2,(1.5349219687139444+0j),0.13120675086975098,840
1673,77x77,5929,152,9,7,1.974025974025974,3,2,(1.2905964994846895+0.6211701313825005j),0.12767624855041504,806
1674,77x77,5929,152,10,7,1.974025974025974,3,2,(1.3710225217806664+0.14228805333306846j),0.12291550636291504,826
1675,77x77,5929,152,10,7,1.974025974025974,2,2,(1.3773826401582419+0.3709294440202537j),0.11651730537414551,797
1676,77x77,5929,153,10,7,1.9870129870129871,3,2,(1.4875105595248577+0j),0.09380412101745605,807
1677,77x77,5929,153,11,7,1.9870129870129871,3,2,(1.5150487104278543+0j),0.1116485595703125,773
1678,77x77,5929,153,10,7,1.9870129870129871,3,2,(1.3785923610195254+0j),0.0947122573852539,854
1679,77x77,5929,153,9,7,1.9870129870129871,3,2,(1.4003251914301211+0j),0.09321975708007812,835
1680,78x78,6084,155,10,7,1.9871794871794872,3,2,(1.4672803839132789+0.25652552572802595j),0.09233665466308594,832
1681,78x78,6084,156,9,7,2.0,3,2,(1.326366742735896+0j),0.09342050552368164,817
1682,78x78,6084,155,9,7,1.9871794871794872,3,2,(1.3219380210778495+0j),0.12280154228210449,830
1683,78x78,6084,153,9,7,1.9615384615384615,3,2,(1.2972334359406688+0.30143968346292077j),0.09106969833374023,806
1684,78x78,6084,156,9,7,2.0,3,2,(1.406043211429572+0.16210300853954138j),0.08944463729858398,824
1685,78x78,6084,154,10,7,1.9743589743589745,3,2,(1.3561516263563167+0.23084342402828661j),0.09181690216064453,831
1686,78x78,6084,152,10,7,1.9487179487179487,3,2,(1.4518882892544351+0j),0.09832215309143066,812
1687,78x78,6084,155,9,7,1.9871794871794872,3,2,(1.3205692775748683+0j),0.1189422607421875,793
1688,78x78,6084,155,10,7,1.9871794871794872,3,2,(1.472355047302493+0j),0.12441468238830566,841
1689,78x78,6084,155,9,7,1.9871794871794872,3,2,(1.3549545691864493+0j),0.11817288398742676,801
1690,79x79,6241,157,10,7,1.9873417721518987,3,2,(1.365415819710174+0.7769782504707983j),0.13742637634277344,841
1691,79x79,6241,157,9,7,1.9873417721518987,3,2,(1.307561165345068+0.5427047937727707j),0.1260993480682373,796
1692,79x79,6241,157,10,7,1.9873417721518987,3,2,(1.3307695268352102+0.09165769528805455j),0.12872076034545898,871
1693,79x79,6241,158,10,7,2.0,3,2,(1.3877005851009894+0.29213003686964223j),0.13929963111877441,838
1694,79x79,6241,156,10,7,1.9746835443037976,3,2,(1.5082831229581752+0j),0.12794065475463867,823
1695,79x79,6241,158,10,7,2.0,3,2,(1.3843512555415725+0.1469759435122466j),0.11613345146179199,827
