,matrix,number_of_nodes,number_of_edges,diameter,radius,average_in_deg,average_out_deg,max_in_deg,max_out_deg,sle,convergence_speed
1200,30x30,900,690,2,2,23.0,23.0,23,27,(0.1421038057552252+0.008834625608911677j),1.5676116943359375
1201,30x30,900,630,2,2,21.0,21.0,21,27,(0.17606829586097972+0.06113637341593515j),1.3128852844238281
1202,30x30,900,600,2,2,20.0,20.0,20,28,(0.18659330795438314+0j),1.181551456451416
1203,30x30,900,570,2,2,19.0,19.0,19,25,(0.2195172514746612+0j),0.8275561332702637
1204,30x30,900,510,2,2,17.0,17.0,17,22,(0.13941508993508436+0.08323109826905652j),0.879713773727417
1205,30x30,900,480,2,2,16.0,16.0,16,22,(0.18486612857792972+0.09813285848945502j),0.9934265613555908
1206,30x30,900,420,2,2,14.0,14.0,14,19,(0.23301594519652538+0j),0.6895153522491455
1207,30x30,900,360,2,2,12.0,12.0,12,16,(0.32287534385677397+0j),0.4473567008972168
1208,30x30,900,330,3,2,11.0,11.0,11,15,(0.30461209105324616+0.01346422746426186j),0.47324705123901367
1209,30x30,900,270,3,2,9.0,9.0,9,16,(0.2336415089487342+0j),0.30111265182495117
1210,31x31,961,744,2,2,24.0,24.0,24,30,(0.1512167336080738+0.05725028205487048j),1.8111355304718018
1211,31x31,961,682,2,2,22.0,22.0,22,28,(0.17039956353606095+0j),1.8290126323699951
1212,31x31,961,651,2,2,21.0,21.0,21,26,(0.1978176975006547+0j),1.2314784526824951
1213,31x31,961,589,2,2,19.0,19.0,19,22,(0.18591657536959694+0j),0.9607431888580322
1214,31x31,961,558,2,2,18.0,18.0,18,25,(0.19110777620863337+0j),0.8708841800689697
1215,31x31,961,496,2,2,16.0,16.0,16,20,(0.21690208479923925+0j),0.768272876739502
1216,31x31,961,434,2,2,14.0,14.0,14,19,(0.327595396372394+0j),0.639763355255127
1217,31x31,961,403,2,2,13.0,13.0,13,18,(0.18983987893954146+0.13511380275107132j),0.5539331436157227
1218,31x31,961,341,3,2,11.0,11.0,11,16,(0.3267218088817477+0j),0.4934108257293701
1219,31x31,961,310,3,2,10.0,10.0,10,15,(0.28810595049958876+0j),0.39434218406677246
1220,32x32,1024,768,2,2,24.0,24.0,24,28,(0.1318095703403177+0j),1.6504149436950684
1221,32x32,1024,736,2,2,23.0,23.0,23,29,(0.1755464877283226+0j),1.5985705852508545
1222,32x32,1024,672,2,2,21.0,21.0,21,27,(0.18364455220192472+0j),1.3628551959991455
1223,32x32,1024,640,2,2,20.0,20.0,20,26,(0.18983254625203216+0j),1.0639936923980713
1224,32x32,1024,576,2,2,18.0,18.0,18,23,(0.15711729319280285+0j),0.9789721965789795
1225,32x32,1024,544,2,2,17.0,17.0,17,22,(0.18028219723383992+0.021332949323981547j),1.0520892143249512
1226,32x32,1024,480,2,2,15.0,15.0,15,19,(0.2547322091763523+0.023491667147640866j),0.7057576179504395
1227,32x32,1024,416,3,2,13.0,13.0,13,19,(0.24599826103256764+0.05587332643649181j),0.49547696113586426
1228,32x32,1024,384,3,2,12.0,12.0,12,19,(0.318497809473549+0j),0.47765421867370605
1229,32x32,1024,320,3,2,10.0,10.0,10,14,(0.27208196047121674+0j),0.44487786293029785
1230,33x33,1089,825,2,2,25.0,25.0,25,29,(0.18061991304271666+0j),1.5123355388641357
1231,33x33,1089,792,2,2,24.0,24.0,24,27,(0.16795994033323672+0j),1.485896110534668
1232,33x33,1089,726,2,2,22.0,22.0,22,26,(0.1526649472440503+0j),1.3346669673919678
1233,33x33,1089,660,2,2,20.0,20.0,20,26,(0.19300007604951344+0j),1.2216064929962158
1234,33x33,1089,627,2,2,19.0,19.0,19,27,(0.19462041842890732+0j),1.113600492477417
1235,33x33,1089,561,2,2,17.0,17.0,17,22,(0.17583813936155812+0.029004681254726113j),0.9809544086456299
1236,33x33,1089,495,2,2,15.0,15.0,15,23,(0.25291754723167315+0j),0.7098004817962646
1237,33x33,1089,462,2,2,14.0,14.0,14,21,(0.22751956226111286+0.10768986900873369j),0.7080185413360596
1238,33x33,1089,396,3,2,12.0,12.0,12,17,(0.28920159931605954+0j),0.505441427230835
1239,33x33,1089,330,3,2,10.0,10.0,10,17,(0.3134261433194989+0j),0.4467902183532715
1240,34x34,1156,884,2,2,26.0,26.0,26,31,(0.13003807197572365+0.05216194110078213j),2.1018552780151367
1241,34x34,1156,816,2,2,24.0,24.0,24,31,(0.14918183573022364+0j),1.840026617050171
1242,34x34,1156,782,2,2,23.0,23.0,23,29,(0.1586153313473524+0j),1.8088502883911133
1243,34x34,1156,714,2,2,21.0,21.0,21,27,(0.19187486220664593+0j),1.1024408340454102
1244,34x34,1156,646,2,2,19.0,19.0,19,26,(0.20274788723354803+0j),1.4380950927734375
1245,34x34,1156,612,2,2,18.0,18.0,18,25,(0.24077591560580444+0j),1.2829694747924805
1246,34x34,1156,544,2,2,16.0,16.0,16,21,(0.25770038122691313+0j),1.0792515277862549
1247,34x34,1156,476,3,2,14.0,14.0,14,19,(0.20115283897516215+0.07443487905174324j),0.7031941413879395
1248,34x34,1156,408,3,2,12.0,12.0,12,16,(0.23485066519843695+0j),0.5837423801422119
1249,34x34,1156,374,3,2,11.0,11.0,11,17,(0.2751384745440528+0.0689307388227088j),0.5259213447570801
1250,35x35,1225,945,2,2,27.0,27.0,27,32,(0.1459601856422166+0.06411407529164372j),2.1338582038879395
1251,35x35,1225,875,2,2,25.0,25.0,25,29,(0.14095018546305146+0j),1.7371432781219482
1252,35x35,1225,805,2,2,23.0,23.0,23,27,(0.1560797897270368+0.012333128342101686j),1.8099091053009033
1253,35x35,1225,770,2,2,22.0,22.0,22,29,(0.195614673464044+0.02695793027494528j),1.6684067249298096
1254,35x35,1225,700,2,2,20.0,20.0,20,28,(0.16691579524017092+0.10524109357327989j),1.2744948863983154
1255,35x35,1225,630,2,2,18.0,18.0,18,26,(0.22672200983683363+0.03665739777010267j),0.9292542934417725
1256,35x35,1225,560,2,2,16.0,16.0,16,23,(0.21306673441488233+0j),0.837796688079834
1257,35x35,1225,490,2,2,14.0,14.0,14,21,(0.20990064660974292+0.02903894790706657j),0.9562511444091797
1258,35x35,1225,455,3,2,13.0,13.0,13,21,(0.29262934771341176+0j),0.6795744895935059
1259,35x35,1225,385,3,2,11.0,11.0,11,16,(0.29107215821823573+0.1841352304291159j),0.5659611225128174
1260,36x36,1296,972,2,2,27.0,27.0,27,31,(0.13841756396842414+0.03872896695280225j),2.1048567295074463
1261,36x36,1296,936,2,2,26.0,26.0,26,30,(0.13720523229633602+0.018983329971493188j),1.9180347919464111
1262,36x36,1296,864,2,2,24.0,24.0,24,29,(0.13737595933535518+0.03291868107123284j),2.296454429626465
1263,36x36,1296,792,2,2,22.0,22.0,22,28,(0.17721191014149626+0j),1.4658079147338867
1264,36x36,1296,720,2,2,20.0,20.0,20,26,(0.13445829682698482+0j),1.2842552661895752
1265,36x36,1296,684,2,2,19.0,19.0,19,24,(0.17593800002147347+0.04603216756495323j),1.4039177894592285
1266,36x36,1296,612,2,2,17.0,17.0,17,23,(0.23671530236330596+0j),1.1831555366516113
1267,36x36,1296,540,2,2,15.0,15.0,15,20,(0.2148968705083863+0j),0.8298957347869873
1268,36x36,1296,468,2,2,13.0,13.0,13,17,(0.24014599139253223+0.04997686064493663j),0.6771934032440186
1269,36x36,1296,396,3,2,11.0,11.0,11,17,(0.3393692447531921+0j),0.4545764923095703
1270,37x37,1369,1036,2,2,28.0,28.0,28,33,(0.15153517994084795+0j),2.1836941242218018
1271,37x37,1369,962,2,2,26.0,26.0,26,32,(0.17073484430152958+0j),2.3954973220825195
1272,37x37,1369,925,2,2,25.0,25.0,25,30,(0.16158257843257107+0j),2.1098875999450684
1273,37x37,1369,851,2,2,23.0,23.0,23,31,(0.14972795709956+0j),1.3968055248260498
1274,37x37,1369,777,2,2,21.0,21.0,21,28,(0.16745852946034742+0j),1.303605318069458
1275,37x37,1369,703,2,2,19.0,19.0,19,24,(0.17383834923343833+0j),1.4555532932281494
1276,37x37,1369,629,2,2,17.0,17.0,17,22,(0.1905906847745221+0j),0.8770041465759277
1277,37x37,1369,555,2,2,15.0,15.0,15,22,(0.2766275011760671+0j),0.7581801414489746
1278,37x37,1369,481,3,2,13.0,13.0,13,19,(0.24758459608877542+0j),0.7180202007293701
1279,37x37,1369,444,3,2,12.0,12.0,12,20,(0.2481203069987141+0.12825647615240873j),0.5665271282196045
1280,38x38,1444,1102,2,2,29.0,29.0,29,34,(0.1508512342795997+0j),2.6507527828216553
1281,38x38,1444,1026,2,2,27.0,27.0,27,32,(0.13832506009526885+0.010368072211004633j),2.103637456893921
1282,38x38,1444,950,2,2,25.0,25.0,25,31,(0.1164215216129202+0.01847041496250719j),2.0931570529937744
1283,38x38,1444,874,2,2,23.0,23.0,23,30,(0.15150450042654587+0.12062121525955222j),2.010164499282837
1284,38x38,1444,798,2,2,21.0,21.0,21,26,(0.20135774664685804+0j),1.364405870437622
1285,38x38,1444,760,2,2,20.0,20.0,20,27,(0.1538849873614323+0.02470428469291564j),1.333622694015503
1286,38x38,1444,684,2,2,18.0,18.0,18,23,(0.18895724122665206+0j),1.1537177562713623
1287,38x38,1444,608,2,2,16.0,16.0,16,23,(0.1956851274699941+0.11480572348699088j),0.8499181270599365
1288,38x38,1444,532,3,2,14.0,14.0,14,19,(0.26501440953772276+0j),0.7149665355682373
1289,38x38,1444,456,3,2,12.0,12.0,12,19,(0.2467252929447249+0j),0.6035816669464111
1290,39x39,1521,1170,2,2,30.0,30.0,30,35,(0.1390425748653266+0j),2.3838393688201904
1291,39x39,1521,1092,2,2,28.0,28.0,28,34,(0.1484600320977876+0j),1.9516472816467285
1292,39x39,1521,1014,2,2,26.0,26.0,26,32,(0.1298878944273557+0.08310523257689315j),2.4235262870788574
1293,39x39,1521,936,2,2,24.0,24.0,24,30,(0.20784084650753334+0j),1.7101314067840576
1294,39x39,1521,858,2,2,22.0,22.0,22,31,(0.1396829472874399+0.004522414131007602j),1.4957194328308105
1295,39x39,1521,780,2,2,20.0,20.0,20,25,(0.1573828001729006+0.10883439931164146j),1.1740479469299316
1296,39x39,1521,702,2,2,18.0,18.0,18,22,(0.17928864983750106+0j),1.1829941272735596
1297,39x39,1521,624,2,2,16.0,16.0,16,22,(0.25120753210219976+0j),1.013260841369629
1298,39x39,1521,546,3,2,14.0,14.0,14,20,(0.1944138795987691+0.12141572624376099j),0.8371567726135254
1299,39x39,1521,468,3,2,12.0,12.0,12,19,(0.2757409216968445+0j),0.5964858531951904
1300,40x40,1600,1200,2,2,30.0,30.0,30,35,(0.14557206612903195+0.007334933667076181j),3.0015687942504883
1301,40x40,1600,1120,2,2,28.0,28.0,28,33,(0.1496248580447881+0j),2.404597520828247
1302,40x40,1600,1040,2,2,26.0,26.0,26,33,(0.1592651583184494+0j),2.1532535552978516
1303,40x40,1600,1000,2,2,25.0,25.0,25,34,(0.1524648553191092+0j),2.021483898162842
1304,40x40,1600,880,2,2,22.0,22.0,22,27,(0.1544972674921588+0.016403437361854005j),1.5880098342895508
1305,40x40,1600,840,2,2,21.0,21.0,21,26,(0.21044038527471987+0.039887899301444j),1.425729751586914
1306,40x40,1600,760,2,2,19.0,19.0,19,27,(0.1657892630376759+0.06658656554232754j),1.1610875129699707
1307,40x40,1600,640,2,2,16.0,16.0,16,23,(0.23491241028448895+0.04690172040841989j),1.021148443222046
1308,40x40,1600,560,3,2,14.0,14.0,14,20,(0.23683393553787463+0j),0.7967913150787354
1309,40x40,1600,480,3,2,12.0,12.0,12,17,(0.24421540993945343+0j),0.7178056240081787
1310,41x41,1681,1271,2,2,31.0,31.0,31,36,(0.1433747304692903+0j),2.8665096759796143
1311,41x41,1681,1189,2,2,29.0,29.0,29,35,(0.11987071743567096+0.06128656023115695j),2.8597984313964844
1312,41x41,1681,1107,2,2,27.0,27.0,27,34,(0.1390258758510027+0.06732617048508638j),1.9408740997314453
1313,41x41,1681,1025,2,2,25.0,25.0,25,31,(0.18181300237273545+0j),2.181079149246216
1314,41x41,1681,943,2,2,23.0,23.0,23,31,(0.18977017240663505+0j),1.8118500709533691
1315,41x41,1681,861,2,2,21.0,21.0,21,28,(0.1760508035848792+0j),1.5373334884643555
1316,41x41,1681,779,2,2,19.0,19.0,19,27,(0.18053796037254422+0j),1.0824134349822998
1317,41x41,1681,697,2,2,17.0,17.0,17,23,(0.22595736485370288+0j),1.1816425323486328
1318,41x41,1681,615,2,2,15.0,15.0,15,24,(0.23686046503227356+0j),0.9508767127990723
1319,41x41,1681,533,3,2,13.0,13.0,13,20,(0.3103828013183652+0j),0.6375176906585693
1320,42x42,1764,1344,2,2,32.0,32.0,32,37,(0.1394199850272026+0j),2.8577558994293213
1321,42x42,1764,1260,2,2,30.0,30.0,30,37,(0.13417943242136493+0.0011224922014206249j),2.932502269744873
1322,42x42,1764,1176,2,2,28.0,28.0,28,35,(0.13927150234898922+0j),2.5875165462493896
1323,42x42,1764,1092,2,2,26.0,26.0,26,32,(0.1528711436412463+0j),1.907660722732544
1324,42x42,1764,1008,2,2,24.0,24.0,24,30,(0.18153537420499272+0.008398159340161493j),1.8914260864257812
1325,42x42,1764,924,2,2,22.0,22.0,22,32,(0.17804014428912382+0.10064547785459671j),1.4239017963409424
1326,42x42,1764,798,2,2,19.0,19.0,19,29,(0.16789814387409416+0.08565796094760453j),1.4479506015777588
1327,42x42,1764,714,3,2,17.0,17.0,17,25,(0.22339676351671395+0j),1.2539379596710205
1328,42x42,1764,630,2,2,15.0,15.0,15,22,(0.27859821437030896+0j),1.0137391090393066
1329,42x42,1764,546,3,2,13.0,13.0,13,21,(0.2764648804000126+0.1466143712060491j),0.6391210556030273
1330,43x43,1849,1419,2,2,33.0,33.0,33,39,(0.1217292307873282+0.026512697676474177j),3.568115472793579
1331,43x43,1849,1333,2,2,31.0,31.0,31,37,(0.14729374733858033+0j),3.2636282444000244
1332,43x43,1849,1204,2,2,28.0,28.0,28,36,(0.17109720464835598+0j),2.82924747467041
1333,43x43,1849,1118,2,2,26.0,26.0,26,32,(0.16095304353072787+0.04783782027602782j),2.4350287914276123
1334,43x43,1849,1032,2,2,24.0,24.0,24,32,(0.14915942714887898+0.00905600056525227j),1.818413257598877
1335,43x43,1849,946,2,2,22.0,22.0,22,29,(0.14667372567002318+0.04319771487045796j),1.7901058197021484
1336,43x43,1849,860,2,2,20.0,20.0,20,26,(0.20648767835785947+0j),1.5903942584991455
1337,43x43,1849,774,2,2,18.0,18.0,18,28,(0.21138449523254207+0j),1.213526725769043
1338,43x43,1849,688,2,2,16.0,16.0,16,24,(0.24804831638280384+0.0639917278740209j),1.099437952041626
1339,43x43,1849,559,3,2,13.0,13.0,13,20,(0.2241018239536062+0j),0.7881898880004883
1340,44x44,1936,1452,2,2,33.0,33.0,33,43,(0.1253975584618409+0.011325657574972631j),3.840635061264038
1341,44x44,1936,1364,2,2,31.0,31.0,31,38,(0.13504952187927638+0.03956690054917589j),3.3620364665985107
1342,44x44,1936,1276,2,2,29.0,29.0,29,36,(0.1168889384181463+0.010571875281343691j),2.640436887741089
1343,44x44,1936,1188,2,2,27.0,27.0,27,34,(0.15530356915710725+0.04470726061868088j),2.718421459197998
1344,44x44,1936,1100,2,2,25.0,25.0,25,31,(0.17586023623898198+0j),2.2207231521606445
1345,44x44,1936,1012,2,2,23.0,23.0,23,30,(0.17971728830535527+0j),3.4359915256500244
1346,44x44,1936,880,2,2,20.0,20.0,20,26,(0.2318810304802475+0j),1.5805203914642334
1347,44x44,1936,792,2,2,18.0,18.0,18,24,(0.18926738188498954+0j),1.3762729167938232
1348,44x44,1936,704,2,2,16.0,16.0,16,22,(0.2350694119124399+0.020071752857766783j),1.226731538772583
1349,44x44,1936,616,3,2,14.0,14.0,14,21,(0.26115672579507476+0j),1.014190912246704
1350,45x45,2025,1530,2,2,34.0,34.0,34,41,(0.1164871813396562+0.0144721495014885j),4.31881046295166
1351,45x45,2025,1440,2,2,32.0,32.0,32,37,(0.1278274336405737+0.039024998373956364j),3.989124298095703
1352,45x45,2025,1350,2,2,30.0,30.0,30,36,(0.1481846887162072+0j),3.1320607662200928
1353,45x45,2025,1215,2,2,27.0,27.0,27,33,(0.15256644776048892+0j),2.4930591583251953
1354,45x45,2025,1125,2,2,25.0,25.0,25,31,(0.17110678067646556+0j),2.947211980819702
1355,45x45,2025,1035,2,2,23.0,23.0,23,29,(0.18381279645021809+0j),1.8674397468566895
1356,45x45,2025,945,2,2,21.0,21.0,21,30,(0.1740659964225834+0.03467991250949378j),2.181678295135498
1357,45x45,2025,810,2,2,18.0,18.0,18,26,(0.21655694361798222+0j),1.3150534629821777
1358,45x45,2025,720,3,2,16.0,16.0,16,22,(0.2282039073762865+0j),1.4775705337524414
1359,45x45,2025,630,3,2,14.0,14.0,14,23,(0.23016050226443885+0.017276629444697877j),1.2718076705932617
1360,46x46,2116,1610,2,2,35.0,35.0,35,41,(0.1076353185611698+0j),5.093796491622925
1361,46x46,2116,1518,2,2,33.0,33.0,33,42,(0.12467627219597333+0.03351720594524426j),4.062013387680054
1362,46x46,2116,1380,2,2,30.0,30.0,30,37,(0.1412019089522697+0.0006609107830147125j),3.7692155838012695
1363,46x46,2116,1288,2,2,28.0,28.0,28,37,(0.1522517326879428+0.0305944405841341j),2.9061505794525146
1364,46x46,2116,1196,2,2,26.0,26.0,26,32,(0.16914057921202613+0j),2.771127939224243
1365,46x46,2116,1104,2,2,24.0,24.0,24,34,(0.1666459208713153+0.08514238631627385j),2.3431265354156494
1366,46x46,2116,966,2,2,21.0,21.0,21,27,(0.19155328822448683+0j),1.8870384693145752
1367,46x46,2116,874,2,2,19.0,19.0,19,25,(0.2229233325985237+0j),1.3265790939331055
1368,46x46,2116,782,2,2,17.0,17.0,17,23,(0.23864728905746085+0.025892430258931246j),1.2669193744659424
1369,46x46,2116,644,3,2,14.0,14.0,14,21,(0.23450318827910682+0.021027234117824468j),0.9162404537200928
1370,47x47,2209,1692,2,2,36.0,36.0,36,43,(0.11745177220504203+0.03983479333481474j),4.690965414047241
1371,47x47,2209,1551,2,2,33.0,33.0,33,39,(0.13803343062878953+0j),3.9390103816986084
1372,47x47,2209,1457,2,2,31.0,31.0,31,38,(0.1482991608882031+0j),3.2426347732543945
1373,47x47,2209,1363,2,2,29.0,29.0,29,38,(0.14717738967317545+0.04487547918424759j),2.8332877159118652
1374,47x47,2209,1222,2,2,26.0,26.0,26,39,(0.15059416895487893+0.012130318549532199j),2.8306517601013184
1375,47x47,2209,1128,2,2,24.0,24.0,24,31,(0.19694240233785848+0.018082164631495406j),2.896104574203491
1376,47x47,2209,1034,2,2,22.0,22.0,22,30,(0.18694054277337155+0j),1.9274439811706543
1377,47x47,2209,893,2,2,19.0,19.0,19,26,(0.18935471404264248+0.05759662622284528j),1.4635751247406006
1378,47x47,2209,799,3,2,17.0,17.0,17,22,(0.24342194810473136+0j),1.4420289993286133
1379,47x47,2209,705,3,2,15.0,15.0,15,24,(0.22016755829242204+0.08376661387761797j),1.205772876739502
1380,48x48,2304,1728,2,2,36.0,36.0,36,41,(0.1268416152997334+0j),3.93426513671875
1381,48x48,2304,1632,2,2,34.0,34.0,34,39,(0.12701615706703503+0j),4.052922010421753
1382,48x48,2304,1536,2,2,32.0,32.0,32,39,(0.13147237567136288+0.02226870714977316j),3.963735580444336
1383,48x48,2304,1392,2,2,29.0,29.0,29,37,(0.14625260437063947+0j),2.7505176067352295
1384,48x48,2304,1296,2,2,27.0,27.0,27,38,(0.16173957234696584+0.03998391219837995j),3.0156147480010986
1385,48x48,2304,1200,2,2,25.0,25.0,25,31,(0.2012662434779061+0j),2.3619120121002197
1386,48x48,2304,1056,2,2,22.0,22.0,22,30,(0.2092625752120778+0j),2.133697032928467
1387,48x48,2304,960,2,2,20.0,20.0,20,27,(0.2184372221334269+0j),1.589970350265503
1388,48x48,2304,816,3,2,17.0,17.0,17,24,(0.18832110767347332+0.058089128250542015j),1.2701807022094727
1389,48x48,2304,720,3,2,15.0,15.0,15,22,(0.24177936170165548+0.006580007313666239j),1.1251115798950195
1390,49x49,2401,1813,2,2,37.0,37.0,37,43,(0.1280374471680992+0j),6.1896703243255615
1391,49x49,2401,1715,2,2,35.0,35.0,35,41,(0.14001488699691364+0j),4.547596216201782
1392,49x49,2401,1568,2,2,32.0,32.0,32,39,(0.12521759116066344+0.022376428515219333j),3.8923792839050293
1393,49x49,2401,1470,2,2,30.0,30.0,30,37,(0.13644172099024873+0.021327118345774523j),3.1335365772247314
1394,49x49,2401,1323,2,2,27.0,27.0,27,37,(0.14405708661763003+0j),2.2845983505249023
1395,49x49,2401,1225,2,2,25.0,25.0,25,31,(0.16084313352794935+0j),1.860442876815796
1396,49x49,2401,1127,2,2,23.0,23.0,23,34,(0.21417278128079253+0j),2.4413912296295166
1397,49x49,2401,980,2,2,20.0,20.0,20,29,(0.171108887715124+0.0731453418541471j),2.309826612472534
1398,49x49,2401,882,2,2,18.0,18.0,18,32,(0.2180138442072166+0.04607295274932705j),1.5382709503173828
1399,49x49,2401,735,3,2,15.0,15.0,15,20,(0.26023724585036323+0j),1.194516658782959
1400,50x50,2500,1900,2,2,38.0,38.0,38,46,(0.10278479938835651+0j),6.082528829574585
1401,50x50,2500,1750,2,2,35.0,35.0,35,43,(0.12598000429092188+0j),4.6805150508880615
1402,50x50,2500,1650,2,2,33.0,33.0,33,39,(0.13774287112048547+0j),4.442845821380615
1403,50x50,2500,1500,2,2,30.0,30.0,30,39,(0.16044692280936917+0.021652307522177314j),3.2745447158813477
1404,50x50,2500,1400,2,2,28.0,28.0,28,37,(0.15288282418322166+0j),2.7224013805389404
1405,50x50,2500,1300,2,2,26.0,26.0,26,34,(0.15014446496220774+0.003722228259908999j),2.68000864982605
1406,50x50,2500,1150,2,2,23.0,23.0,23,34,(0.18871619120676075+0j),2.215266227722168
1407,50x50,2500,1000,2,2,20.0,20.0,20,27,(0.24637199666616022+0j),1.545485496520996
1408,50x50,2500,900,3,2,18.0,18.0,18,25,(0.198186096940721+0.08028593780453337j),1.3815727233886719
1409,50x50,2500,750,3,2,15.0,15.0,15,26,(0.20956819246383948+0j),0.980513334274292
1410,51x51,2601,1989,2,2,39.0,39.0,39,46,(0.12154455264062908+0.013050479297774774j),5.203790903091431
1411,51x51,2601,1836,2,2,36.0,36.0,36,43,(0.13307579478659243+0j),4.350720167160034
1412,51x51,2601,1734,2,2,34.0,34.0,34,42,(0.1409502095005452+0j),4.045493841171265
1413,51x51,2601,1581,2,2,31.0,31.0,31,39,(0.13405303632010773+0.07078149191656782j),3.6089162826538086
1414,51x51,2601,1479,2,2,29.0,29.0,29,39,(0.15456570433792238+0.02591711435331987j),3.074878215789795
1415,51x51,2601,1326,2,2,26.0,26.0,26,34,(0.1945519080206875+0j),2.7671937942504883
