,matrix,number_of_nodes,number_of_edges,diameter,radius,average_in_deg,average_out_deg,max_in_deg,max_out_deg,sle
1219,31x31,961,310,3,2,10.0,10.0,10,15,(0.28810595049958876+0j)
1220,32x32,1024,768,2,2,24.0,24.0,24,28,(0.1318095703403177+0j)
1221,32x32,1024,736,2,2,23.0,23.0,23,29,(0.1755464877283226+0j)
1222,32x32,1024,672,2,2,21.0,21.0,21,27,(0.18364455220192472+0j)
1223,32x32,1024,640,2,2,20.0,20.0,20,26,(0.18983254625203216+0j)
1224,32x32,1024,576,2,2,18.0,18.0,18,23,(0.15711729319280285+0j)
1225,32x32,1024,544,2,2,17.0,17.0,17,22,(0.18028219723383992+0.021332949323981547j)
1226,32x32,1024,480,2,2,15.0,15.0,15,19,(0.2547322091763523+0.023491667147640866j)
1227,32x32,1024,416,3,2,13.0,13.0,13,19,(0.24599826103256764+0.05587332643649181j)
1228,32x32,1024,384,3,2,12.0,12.0,12,19,(0.318497809473549+0j)
1229,32x32,1024,320,3,2,10.0,10.0,10,14,(0.27208196047121674+0j)
1230,33x33,1089,825,2,2,25.0,25.0,25,29,(0.18061991304271666+0j)
1231,33x33,1089,792,2,2,24.0,24.0,24,27,(0.16795994033323672+0j)
1232,33x33,1089,726,2,2,22.0,22.0,22,26,(0.1526649472440503+0j)
1233,33x33,1089,660,2,2,20.0,20.0,20,26,(0.19300007604951344+0j)
1234,33x33,1089,627,2,2,19.0,19.0,19,27,(0.19462041842890732+0j)
1235,33x33,1089,561,2,2,17.0,17.0,17,22,(0.17583813936155812+0.029004681254726113j)
1236,33x33,1089,495,2,2,15.0,15.0,15,23,(0.25291754723167315+0j)
1237,33x33,1089,462,2,2,14.0,14.0,14,21,(0.22751956226111286+0.10768986900873369j)
1238,33x33,1089,396,3,2,12.0,12.0,12,17,(0.28920159931605954+0j)
1239,33x33,1089,330,3,2,10.0,10.0,10,17,(0.3134261433194989+0j)
1240,34x34,1156,884,2,2,26.0,26.0,26,31,(0.13003807197572365+0.05216194110078213j)
1241,34x34,1156,816,2,2,24.0,24.0,24,31,(0.14918183573022364+0j)
1242,34x34,1156,782,2,2,23.0,23.0,23,29,(0.1586153313473524+0j)
1243,34x34,1156,714,2,2,21.0,21.0,21,27,(0.19187486220664593+0j)
1244,34x34,1156,646,2,2,19.0,19.0,19,26,(0.20274788723354803+0j)
1245,34x34,1156,612,2,2,18.0,18.0,18,25,(0.24077591560580444+0j)
1246,34x34,1156,544,2,2,16.0,16.0,16,21,(0.25770038122691313+0j)
1247,34x34,1156,476,3,2,14.0,14.0,14,19,(0.20115283897516215+0.07443487905174324j)
1248,34x34,1156,408,3,2,12.0,12.0,12,16,(0.23485066519843695+0j)
1249,34x34,1156,374,3,2,11.0,11.0,11,17,(0.2751384745440528+0.0689307388227088j)
1250,35x35,1225,945,2,2,27.0,27.0,27,32,(0.1459601856422166+0.06411407529164372j)
1251,35x35,1225,875,2,2,25.0,25.0,25,29,(0.14095018546305146+0j)
1252,35x35,1225,805,2,2,23.0,23.0,23,27,(0.1560797897270368+0.012333128342101686j)
1253,35x35,1225,770,2,2,22.0,22.0,22,29,(0.195614673464044+0.02695793027494528j)
1254,35x35,1225,700,2,2,20.0,20.0,20,28,(0.16691579524017092+0.10524109357327989j)
1255,35x35,1225,630,2,2,18.0,18.0,18,26,(0.22672200983683363+0.03665739777010267j)
1256,35x35,1225,560,2,2,16.0,16.0,16,23,(0.21306673441488233+0j)
1257,35x35,1225,490,2,2,14.0,14.0,14,21,(0.20990064660974292+0.02903894790706657j)
1258,35x35,1225,455,3,2,13.0,13.0,13,21,(0.29262934771341176+0j)
1259,35x35,1225,385,3,2,11.0,11.0,11,16,(0.29107215821823573+0.1841352304291159j)
1260,36x36,1296,972,2,2,27.0,27.0,27,31,(0.13841756396842414+0.03872896695280225j)
1261,36x36,1296,936,2,2,26.0,26.0,26,30,(0.13720523229633602+0.018983329971493188j)
1262,36x36,1296,864,2,2,24.0,24.0,24,29,(0.13737595933535518+0.03291868107123284j)
1263,36x36,1296,792,2,2,22.0,22.0,22,28,(0.17721191014149626+0j)
1264,36x36,1296,720,2,2,20.0,20.0,20,26,(0.13445829682698482+0j)
1265,36x36,1296,684,2,2,19.0,19.0,19,24,(0.17593800002147347+0.04603216756495323j)
1266,36x36,1296,612,2,2,17.0,17.0,17,23,(0.23671530236330596+0j)
1267,36x36,1296,540,2,2,15.0,15.0,15,20,(0.2148968705083863+0j)
1268,36x36,1296,468,2,2,13.0,13.0,13,17,(0.24014599139253223+0.04997686064493663j)
1269,36x36,1296,396,3,2,11.0,11.0,11,17,(0.3393692447531921+0j)
1270,37x37,1369,1036,2,2,28.0,28.0,28,33,(0.15153517994084795+0j)
1271,37x37,1369,962,2,2,26.0,26.0,26,32,(0.17073484430152958+0j)
1272,37x37,1369,925,2,2,25.0,25.0,25,30,(0.16158257843257107+0j)
1273,37x37,1369,851,2,2,23.0,23.0,23,31,(0.14972795709956+0j)
1274,37x37,1369,777,2,2,21.0,21.0,21,28,(0.16745852946034742+0j)
1275,37x37,1369,703,2,2,19.0,19.0,19,24,(0.17383834923343833+0j)
1276,37x37,1369,629,2,2,17.0,17.0,17,22,(0.1905906847745221+0j)
1277,37x37,1369,555,2,2,15.0,15.0,15,22,(0.2766275011760671+0j)
1278,37x37,1369,481,3,2,13.0,13.0,13,19,(0.24758459608877542+0j)
1279,37x37,1369,444,3,2,12.0,12.0,12,20,(0.2481203069987141+0.12825647615240873j)
1280,38x38,1444,1102,2,2,29.0,29.0,29,34,(0.1508512342795997+0j)
1281,38x38,1444,1026,2,2,27.0,27.0,27,32,(0.13832506009526885+0.010368072211004633j)
1282,38x38,1444,950,2,2,25.0,25.0,25,31,(0.1164215216129202+0.01847041496250719j)
1283,38x38,1444,874,2,2,23.0,23.0,23,30,(0.15150450042654587+0.12062121525955222j)
1284,38x38,1444,798,2,2,21.0,21.0,21,26,(0.20135774664685804+0j)
1285,38x38,1444,760,2,2,20.0,20.0,20,27,(0.1538849873614323+0.02470428469291564j)
1286,38x38,1444,684,2,2,18.0,18.0,18,23,(0.18895724122665206+0j)
1287,38x38,1444,608,2,2,16.0,16.0,16,23,(0.1956851274699941+0.11480572348699088j)
1288,38x38,1444,532,3,2,14.0,14.0,14,19,(0.26501440953772276+0j)
1289,38x38,1444,456,3,2,12.0,12.0,12,19,(0.2467252929447249+0j)
1290,39x39,1521,1170,2,2,30.0,30.0,30,35,(0.1390425748653266+0j)
1291,39x39,1521,1092,2,2,28.0,28.0,28,34,(0.1484600320977876+0j)
1292,39x39,1521,1014,2,2,26.0,26.0,26,32,(0.1298878944273557+0.08310523257689315j)
1293,39x39,1521,936,2,2,24.0,24.0,24,30,(0.20784084650753334+0j)
1294,39x39,1521,858,2,2,22.0,22.0,22,31,(0.1396829472874399+0.004522414131007602j)
1295,39x39,1521,780,2,2,20.0,20.0,20,25,(0.1573828001729006+0.10883439931164146j)
1296,39x39,1521,702,2,2,18.0,18.0,18,22,(0.17928864983750106+0j)
1297,39x39,1521,624,2,2,16.0,16.0,16,22,(0.25120753210219976+0j)
1298,39x39,1521,546,3,2,14.0,14.0,14,20,(0.1944138795987691+0.12141572624376099j)
1299,39x39,1521,468,3,2,12.0,12.0,12,19,(0.2757409216968445+0j)
1300,40x40,1600,1200,2,2,30.0,30.0,30,35,(0.14557206612903195+0.007334933667076181j)
1301,40x40,1600,1120,2,2,28.0,28.0,28,33,(0.1496248580447881+0j)
1302,40x40,1600,1040,2,2,26.0,26.0,26,33,(0.1592651583184494+0j)
1303,40x40,1600,1000,2,2,25.0,25.0,25,34,(0.1524648553191092+0j)
1304,40x40,1600,880,2,2,22.0,22.0,22,27,(0.1544972674921588+0.016403437361854005j)
1305,40x40,1600,840,2,2,21.0,21.0,21,26,(0.21044038527471987+0.039887899301444j)
1306,40x40,1600,760,2,2,19.0,19.0,19,27,(0.1657892630376759+0.06658656554232754j)
1307,40x40,1600,640,2,2,16.0,16.0,16,23,(0.23491241028448895+0.04690172040841989j)
1308,40x40,1600,560,3,2,14.0,14.0,14,20,(0.23683393553787463+0j)
1309,40x40,1600,480,3,2,12.0,12.0,12,17,(0.24421540993945343+0j)
1310,41x41,1681,1271,2,2,31.0,31.0,31,36,(0.1433747304692903+0j)
1311,41x41,1681,1189,2,2,29.0,29.0,29,35,(0.11987071743567096+0.06128656023115695j)
1312,41x41,1681,1107,2,2,27.0,27.0,27,34,(0.1390258758510027+0.06732617048508638j)
1313,41x41,1681,1025,2,2,25.0,25.0,25,31,(0.18181300237273545+0j)
1314,41x41,1681,943,2,2,23.0,23.0,23,31,(0.18977017240663505+0j)
1315,41x41,1681,861,2,2,21.0,21.0,21,28,(0.1760508035848792+0j)
1316,41x41,1681,779,2,2,19.0,19.0,19,27,(0.18053796037254422+0j)
1317,41x41,1681,697,2,2,17.0,17.0,17,23,(0.22595736485370288+0j)
1318,41x41,1681,615,2,2,15.0,15.0,15,24,(0.23686046503227356+0j)
1319,41x41,1681,533,3,2,13.0,13.0,13,20,(0.3103828013183652+0j)
1320,42x42,1764,1344,2,2,32.0,32.0,32,37,(0.1394199850272026+0j)
1321,42x42,1764,1260,2,2,30.0,30.0,30,37,(0.13417943242136493+0.0011224922014206249j)
1322,42x42,1764,1176,2,2,28.0,28.0,28,35,(0.13927150234898922+0j)
1323,42x42,1764,1092,2,2,26.0,26.0,26,32,(0.1528711436412463+0j)
1324,42x42,1764,1008,2,2,24.0,24.0,24,30,(0.18153537420499272+0.008398159340161493j)
1325,42x42,1764,924,2,2,22.0,22.0,22,32,(0.17804014428912382+0.10064547785459671j)
1326,42x42,1764,798,2,2,19.0,19.0,19,29,(0.16789814387409416+0.08565796094760453j)
1327,42x42,1764,714,3,2,17.0,17.0,17,25,(0.22339676351671395+0j)
1328,42x42,1764,630,2,2,15.0,15.0,15,22,(0.27859821437030896+0j)
1329,42x42,1764,546,3,2,13.0,13.0,13,21,(0.2764648804000126+0.1466143712060491j)
1330,43x43,1849,1419,2,2,33.0,33.0,33,39,(0.1217292307873282+0.026512697676474177j)
1331,43x43,1849,1333,2,2,31.0,31.0,31,37,(0.14729374733858033+0j)
1332,43x43,1849,1204,2,2,28.0,28.0,28,36,(0.17109720464835598+0j)
1333,43x43,1849,1118,2,2,26.0,26.0,26,32,(0.16095304353072787+0.04783782027602782j)
1334,43x43,1849,1032,2,2,24.0,24.0,24,32,(0.14915942714887898+0.00905600056525227j)
1335,43x43,1849,946,2,2,22.0,22.0,22,29,(0.14667372567002318+0.04319771487045796j)
1336,43x43,1849,860,2,2,20.0,20.0,20,26,(0.20648767835785947+0j)
1337,43x43,1849,774,2,2,18.0,18.0,18,28,(0.21138449523254207+0j)
1338,43x43,1849,688,2,2,16.0,16.0,16,24,(0.24804831638280384+0.0639917278740209j)
1339,43x43,1849,559,3,2,13.0,13.0,13,20,(0.2241018239536062+0j)
1340,44x44,1936,1452,2,2,33.0,33.0,33,43,(0.1253975584618409+0.011325657574972631j)
1341,44x44,1936,1364,2,2,31.0,31.0,31,38,(0.13504952187927638+0.03956690054917589j)
1342,44x44,1936,1276,2,2,29.0,29.0,29,36,(0.1168889384181463+0.010571875281343691j)
1343,44x44,1936,1188,2,2,27.0,27.0,27,34,(0.15530356915710725+0.04470726061868088j)
1344,44x44,1936,1100,2,2,25.0,25.0,25,31,(0.17586023623898198+0j)
1345,44x44,1936,1012,2,2,23.0,23.0,23,30,(0.17971728830535527+0j)
1346,44x44,1936,880,2,2,20.0,20.0,20,26,(0.2318810304802475+0j)
1347,44x44,1936,792,2,2,18.0,18.0,18,24,(0.18926738188498954+0j)
1348,44x44,1936,704,2,2,16.0,16.0,16,22,(0.2350694119124399+0.020071752857766783j)
1349,44x44,1936,616,3,2,14.0,14.0,14,21,(0.26115672579507476+0j)
1350,45x45,2025,1530,2,2,34.0,34.0,34,41,(0.1164871813396562+0.0144721495014885j)
1351,45x45,2025,1440,2,2,32.0,32.0,32,37,(0.1278274336405737+0.039024998373956364j)
1352,45x45,2025,1350,2,2,30.0,30.0,30,36,(0.1481846887162072+0j)
1353,45x45,2025,1215,2,2,27.0,27.0,27,33,(0.15256644776048892+0j)
1354,45x45,2025,1125,2,2,25.0,25.0,25,31,(0.17110678067646556+0j)
1355,45x45,2025,1035,2,2,23.0,23.0,23,29,(0.18381279645021809+0j)
1356,45x45,2025,945,2,2,21.0,21.0,21,30,(0.1740659964225834+0.03467991250949378j)
1357,45x45,2025,810,2,2,18.0,18.0,18,26,(0.21655694361798222+0j)
1358,45x45,2025,720,3,2,16.0,16.0,16,22,(0.2282039073762865+0j)
1359,45x45,2025,630,3,2,14.0,14.0,14,23,(0.23016050226443885+0.017276629444697877j)
1360,46x46,2116,1610,2,2,35.0,35.0,35,41,(0.1076353185611698+0j)
1361,46x46,2116,1518,2,2,33.0,33.0,33,42,(0.12467627219597333+0.03351720594524426j)
1362,46x46,2116,1380,2,2,30.0,30.0,30,37,(0.1412019089522697+0.0006609107830147125j)
1363,46x46,2116,1288,2,2,28.0,28.0,28,37,(0.1522517326879428+0.0305944405841341j)
1364,46x46,2116,1196,2,2,26.0,26.0,26,32,(0.16914057921202613+0j)
1365,46x46,2116,1104,2,2,24.0,24.0,24,34,(0.1666459208713153+0.08514238631627385j)
1366,46x46,2116,966,2,2,21.0,21.0,21,27,(0.19155328822448683+0j)
1367,46x46,2116,874,2,2,19.0,19.0,19,25,(0.2229233325985237+0j)
1368,46x46,2116,782,2,2,17.0,17.0,17,23,(0.23864728905746085+0.025892430258931246j)
1369,46x46,2116,644,3,2,14.0,14.0,14,21,(0.23450318827910682+0.021027234117824468j)
1370,47x47,2209,1692,2,2,36.0,36.0,36,43,(0.11745177220504203+0.03983479333481474j)
1371,47x47,2209,1551,2,2,33.0,33.0,33,39,(0.13803343062878953+0j)
1372,47x47,2209,1457,2,2,31.0,31.0,31,38,(0.1482991608882031+0j)
1373,47x47,2209,1363,2,2,29.0,29.0,29,38,(0.14717738967317545+0.04487547918424759j)
1374,47x47,2209,1222,2,2,26.0,26.0,26,39,(0.15059416895487893+0.012130318549532199j)
1375,47x47,2209,1128,2,2,24.0,24.0,24,31,(0.19694240233785848+0.018082164631495406j)
1376,47x47,2209,1034,2,2,22.0,22.0,22,30,(0.18694054277337155+0j)
1377,47x47,2209,893,2,2,19.0,19.0,19,26,(0.18935471404264248+0.05759662622284528j)
1378,47x47,2209,799,3,2,17.0,17.0,17,22,(0.24342194810473136+0j)
1379,47x47,2209,705,3,2,15.0,15.0,15,24,(0.22016755829242204+0.08376661387761797j)
1380,48x48,2304,1728,2,2,36.0,36.0,36,41,(0.1268416152997334+0j)
1381,48x48,2304,1632,2,2,34.0,34.0,34,39,(0.12701615706703503+0j)
1382,48x48,2304,1536,2,2,32.0,32.0,32,39,(0.13147237567136288+0.02226870714977316j)
1383,48x48,2304,1392,2,2,29.0,29.0,29,37,(0.14625260437063947+0j)
1384,48x48,2304,1296,2,2,27.0,27.0,27,38,(0.16173957234696584+0.03998391219837995j)
1385,48x48,2304,1200,2,2,25.0,25.0,25,31,(0.2012662434779061+0j)
1386,48x48,2304,1056,2,2,22.0,22.0,22,30,(0.2092625752120778+0j)
1387,48x48,2304,960,2,2,20.0,20.0,20,27,(0.2184372221334269+0j)
1388,48x48,2304,816,3,2,17.0,17.0,17,24,(0.18832110767347332+0.058089128250542015j)
1389,48x48,2304,720,3,2,15.0,15.0,15,22,(0.24177936170165548+0.006580007313666239j)
1390,49x49,2401,1813,2,2,37.0,37.0,37,43,(0.1280374471680992+0j)
1391,49x49,2401,1715,2,2,35.0,35.0,35,41,(0.14001488699691364+0j)
1392,49x49,2401,1568,2,2,32.0,32.0,32,39,(0.12521759116066344+0.022376428515219333j)
1393,49x49,2401,1470,2,2,30.0,30.0,30,37,(0.13644172099024873+0.021327118345774523j)
1394,49x49,2401,1323,2,2,27.0,27.0,27,37,(0.14405708661763003+0j)
1395,49x49,2401,1225,2,2,25.0,25.0,25,31,(0.16084313352794935+0j)
1396,49x49,2401,1127,2,2,23.0,23.0,23,34,(0.21417278128079253+0j)
1397,49x49,2401,980,2,2,20.0,20.0,20,29,(0.171108887715124+0.0731453418541471j)
1398,49x49,2401,882,2,2,18.0,18.0,18,32,(0.2180138442072166+0.04607295274932705j)
1399,49x49,2401,735,3,2,15.0,15.0,15,20,(0.26023724585036323+0j)
1400,50x50,2500,1900,2,2,38.0,38.0,38,46,(0.10278479938835651+0j)
1401,50x50,2500,1750,2,2,35.0,35.0,35,43,(0.12598000429092188+0j)
1402,50x50,2500,1650,2,2,33.0,33.0,33,39,(0.13774287112048547+0j)
1403,50x50,2500,1500,2,2,30.0,30.0,30,39,(0.16044692280936917+0.021652307522177314j)
1404,50x50,2500,1400,2,2,28.0,28.0,28,37,(0.15288282418322166+0j)
1405,50x50,2500,1300,2,2,26.0,26.0,26,34,(0.15014446496220774+0.003722228259908999j)
1406,50x50,2500,1150,2,2,23.0,23.0,23,34,(0.18871619120676075+0j)
1407,50x50,2500,1000,2,2,20.0,20.0,20,27,(0.24637199666616022+0j)
1408,50x50,2500,900,3,2,18.0,18.0,18,25,(0.198186096940721+0.08028593780453337j)
1409,50x50,2500,750,3,2,15.0,15.0,15,26,(0.20956819246383948+0j)
1410,51x51,2601,1989,2,2,39.0,39.0,39,46,(0.12154455264062908+0.013050479297774774j)
1411,51x51,2601,1836,2,2,36.0,36.0,36,43,(0.13307579478659243+0j)
1412,51x51,2601,1734,2,2,34.0,34.0,34,42,(0.1409502095005452+0j)
1413,51x51,2601,1581,2,2,31.0,31.0,31,39,(0.13405303632010773+0.07078149191656782j)
1414,51x51,2601,1479,2,2,29.0,29.0,29,39,(0.15456570433792238+0.02591711435331987j)
1415,51x51,2601,1326,2,2,26.0,26.0,26,34,(0.1945519080206875+0j)
1416,51x51,2601,1173,2,2,23.0,23.0,23,28,(0.17112601606912203+0.10121263375103985j)
1417,51x51,2601,1071,2,2,21.0,21.0,21,29,(0.19172553721301594+0.09621327781921842j)
1418,51x51,2601,918,3,2,18.0,18.0,18,26,(0.197519565362861+0.0423367169161504j)
1419,51x51,2601,816,3,2,16.0,16.0,16,26,(0.3106882524960915+0j)
1420,52x52,2704,2028,2,2,39.0,39.0,39,46,(0.13092943827331113+0j)
1421,52x52,2704,1924,2,2,37.0,37.0,37,46,(0.1580328124757302+0j)
1422,52x52,2704,1768,2,2,34.0,34.0,34,42,(0.1563832801009251+0j)
1423,52x52,2704,1664,2,2,32.0,32.0,32,40,(0.13679093019668237+0.02249583702077149j)
1424,52x52,2704,1508,2,2,29.0,29.0,29,36,(0.16069946746136005+0j)
1425,52x52,2704,1404,2,2,27.0,27.0,27,35,(0.16498020396424345+0.03215935269300168j)
1426,52x52,2704,1248,2,2,24.0,24.0,24,32,(0.17331138292143106+0.06146314572897943j)
1427,52x52,2704,1092,2,2,21.0,21.0,21,31,(0.2052056939590791+0j)
1428,52x52,2704,988,2,2,19.0,19.0,19,26,(0.23051374927747803+0.08512140320298452j)
1429,52x52,2704,832,3,2,16.0,16.0,16,22,(0.25125717245255547+0.04465570435932035j)
1430,53x53,2809,2120,2,2,40.0,40.0,40,48,(0.11063458240394806+0j)
1431,53x53,2809,2014,2,2,38.0,38.0,38,47,(0.14238735768271446+0j)
1432,53x53,2809,1855,2,2,35.0,35.0,35,41,(0.155422981719565+0j)
1433,53x53,2809,1696,2,2,32.0,32.0,32,41,(0.140134920746652+0j)
1434,53x53,2809,1590,2,2,30.0,30.0,30,41,(0.1329686581966199+0.0519190391586417j)
1435,53x53,2809,1431,2,2,27.0,27.0,27,34,(0.17359772457470435+0j)
1436,53x53,2809,1272,2,2,24.0,24.0,24,31,(0.22396311884394435+0j)
1437,53x53,2809,1166,2,2,22.0,22.0,22,30,(0.23063821745276492+0j)
1438,53x53,2809,1007,2,2,19.0,19.0,19,28,(0.25918878228401593+0j)
1439,53x53,2809,848,3,2,16.0,16.0,16,25,(0.23389353350258493+0.024767651784949104j)
1440,54x54,2916,2214,2,2,41.0,41.0,41,46,(0.10286858523083947+0.04791255866641467j)
1441,54x54,2916,2052,2,2,38.0,38.0,38,44,(0.1313913926322733+0j)
1442,54x54,2916,1944,2,2,36.0,36.0,36,44,(0.12940061579872564+0j)
1443,54x54,2916,1782,2,2,33.0,33.0,33,41,(0.15437683529704346+0j)
1444,54x54,2916,1620,2,2,30.0,30.0,30,37,(0.16384990686498963+0j)
1445,54x54,2916,1512,2,2,28.0,28.0,28,37,(0.17724410874210017+0.025607288804959844j)
1446,54x54,2916,1350,2,2,25.0,25.0,25,32,(0.22554770776685662+0j)
1447,54x54,2916,1188,2,2,22.0,22.0,22,29,(0.1916435490071704+0.05409251520882738j)
1448,54x54,2916,1026,2,2,19.0,19.0,19,26,(0.19300491303073203+0.0206189949263004j)
1449,54x54,2916,918,3,2,17.0,17.0,17,23,(0.2538114646754657+0j)
1450,55x55,3025,2310,2,2,42.0,42.0,42,49,(0.09511293145600055+0.04470810482905054j)
1451,55x55,3025,2145,2,2,39.0,39.0,39,45,(0.11410404420480119+0.03110782132186245j)
1452,55x55,3025,1980,2,2,36.0,36.0,36,46,(0.12211505970346453+0.030173295132946688j)
1453,55x55,3025,1870,2,2,34.0,34.0,34,42,(0.13628999624429594+0.01789371401974353j)
1454,55x55,3025,1705,2,2,31.0,31.0,31,37,(0.14537335905463095+0.021117864618119035j)
1455,55x55,3025,1540,2,2,28.0,28.0,28,39,(0.1746806969790888+0j)
1456,55x55,3025,1375,2,2,25.0,25.0,25,32,(0.18640078787467199+0.07687821407158059j)
1457,55x55,3025,1210,2,2,22.0,22.0,22,28,(0.1852311432364117+0.02306891876456826j)
1458,55x55,3025,1100,2,2,20.0,20.0,20,28,(0.20114758375599065+0j)
1459,55x55,3025,935,3,2,17.0,17.0,17,25,(0.26694363198474474+0j)
1460,56x56,3136,2352,2,2,42.0,42.0,42,48,(0.12487403844638825+0j)
1461,56x56,3136,2240,2,2,40.0,40.0,40,47,(0.11768787016009713+0.012571637738282402j)
1462,56x56,3136,2072,2,2,37.0,37.0,37,44,(0.1317006953756598+0j)
1463,56x56,3136,1904,2,2,34.0,34.0,34,42,(0.15146868986194384+0j)
1464,56x56,3136,1736,2,2,31.0,31.0,31,39,(0.17882793908067843+0j)
1465,56x56,3136,1624,2,2,29.0,29.0,29,40,(0.14687191059637603+0.01098495376895455j)
1466,56x56,3136,1456,2,2,26.0,26.0,26,33,(0.2128536674541795+0j)
1467,56x56,3136,1288,2,2,23.0,23.0,23,31,(0.1756792640433711+0.06307447079396458j)
1468,56x56,3136,1120,2,2,20.0,20.0,20,29,(0.2099206652231367+0.0038784872507011017j)
1469,56x56,3136,952,3,2,17.0,17.0,17,25,(0.2960006434005447+0j)
1470,57x57,3249,2451,2,2,43.0,43.0,43,49,(0.10796661621352927+0j)
1471,57x57,3249,2280,2,2,40.0,40.0,40,48,(0.10759769823781859+0.019978671077029775j)
1472,57x57,3249,2166,2,2,38.0,38.0,38,47,(0.14682218752943008+0j)
1473,57x57,3249,1995,2,2,35.0,35.0,35,42,(0.16460417370661992+0j)
1474,57x57,3249,1824,2,2,32.0,32.0,32,40,(0.14997254781607075+0.04911693843148953j)
1475,57x57,3249,1653,2,2,29.0,29.0,29,38,(0.18140769229675716+0j)
1476,57x57,3249,1482,2,2,26.0,26.0,26,35,(0.22581941377607304+0j)
1477,57x57,3249,1311,2,2,23.0,23.0,23,32,(0.21646856186195998+0j)
1478,57x57,3249,1140,2,2,20.0,20.0,20,33,(0.21233981922117695+0j)
1479,57x57,3249,1026,3,2,18.0,18.0,18,26,(0.22659962048704724+0j)
1480,58x58,3364,2552,2,2,44.0,44.0,44,52,(0.10652444966802335+0j)
1481,58x58,3364,2378,2,2,41.0,41.0,41,50,(0.11316470953141926+0j)
1482,58x58,3364,2204,2,2,38.0,38.0,38,46,(0.10610907656344308+0.04320814528605141j)
1483,58x58,3364,2030,2,2,35.0,35.0,35,43,(0.14662338813028303+0.029930620654725463j)
1484,58x58,3364,1856,2,2,32.0,32.0,32,39,(0.14726975597564085+0.029899836515146765j)
1485,58x58,3364,1740,2,2,30.0,30.0,30,37,(0.15153180369892658+0j)
1486,58x58,3364,1566,2,2,27.0,27.0,27,35,(0.20008119895187385+0j)
1487,58x58,3364,1392,2,2,24.0,24.0,24,30,(0.16838680415630208+0.014349630174224488j)
1488,58x58,3364,1218,2,2,21.0,21.0,21,27,(0.24208171557754524+0j)
1489,58x58,3364,1044,3,2,18.0,18.0,18,24,(0.21963136287720386+0.037129980268703226j)
1490,59x59,3481,2655,2,2,45.0,45.0,45,52,(0.09153757619635167+0.03397280229082993j)
1491,59x59,3481,2478,2,2,42.0,42.0,42,49,(0.12711159030649855+0j)
1492,59x59,3481,2301,2,2,39.0,39.0,39,46,(0.11686709587367+0.03145182386336523j)
1493,59x59,3481,2124,2,2,36.0,36.0,36,44,(0.14896735040054138+0.0027256319484260214j)
1494,59x59,3481,1947,2,2,33.0,33.0,33,40,(0.14139686315944616+0.06749156142505902j)
1495,59x59,3481,1770,2,2,30.0,30.0,30,39,(0.14778264264263163+0.03736479129584217j)
1496,59x59,3481,1593,2,2,27.0,27.0,27,38,(0.1695453472702917+0.02667333738858335j)
1497,59x59,3481,1416,3,2,24.0,24.0,24,33,(0.17098304475046452+0j)
1498,59x59,3481,1239,3,2,21.0,21.0,21,30,(0.19498292428398575+0.10519966844996004j)
1499,59x59,3481,1062,3,2,18.0,18.0,18,26,(0.2620026341574311+0j)
1500,60x60,3600,2700,2,2,45.0,45.0,45,53,(0.10416584165159386+0j)
1501,60x60,3600,2520,2,2,42.0,42.0,42,49,(0.11806330241960455+0.003916697109535887j)
1502,60x60,3600,2340,2,2,39.0,39.0,39,48,(0.1317756507519988+0j)
1503,60x60,3600,2220,2,2,37.0,37.0,37,46,(0.11076306259621851+0.03543032948813682j)
1504,60x60,3600,2040,2,2,34.0,34.0,34,40,(0.1440038727401213+0.0012437434779797986j)
1505,60x60,3600,1860,2,2,31.0,31.0,31,41,(0.16461742892719988+0j)
1506,60x60,3600,1680,2,2,28.0,28.0,28,37,(0.15640059413269847+0.028253464807932987j)
1507,60x60,3600,1440,2,2,24.0,24.0,24,34,(0.19156948631285298+0.02362637290380208j)
1508,60x60,3600,1260,3,2,21.0,21.0,21,27,(0.1915283714977605+0j)
1509,60x60,3600,1080,3,2,18.0,18.0,18,24,(0.230758651711091+0.060196151708374265j)
1510,61x61,3721,2806,2,2,46.0,46.0,46,54,(0.11619540828863625+0j)
1511,61x61,3721,2623,2,2,43.0,43.0,43,52,(0.11888809403052782+0j)
1512,61x61,3721,2440,2,2,40.0,40.0,40,49,(0.12895493074615472+0j)
1513,61x61,3721,2257,2,2,37.0,37.0,37,46,(0.14498812287951274+0j)
1514,61x61,3721,2074,2,2,34.0,34.0,34,45,(0.16094644726076207+0j)
1515,61x61,3721,1891,2,2,31.0,31.0,31,39,(0.1654930068010029+0j)
1516,61x61,3721,1708,2,2,28.0,28.0,28,36,(0.16787475947992067+0.0005121804103105998j)
1517,61x61,3721,1525,2,2,25.0,25.0,25,34,(0.18795926407071792+0.02185815289778496j)
1518,61x61,3721,1342,2,2,22.0,22.0,22,31,(0.2183274952120357+0.02239313729102646j)
1519,61x61,3721,1159,3,2,19.0,19.0,19,27,(0.22187513511719156+0j)
1520,62x62,3844,2914,2,2,47.0,47.0,47,53,(0.11824474542554012+0j)
1521,62x62,3844,2728,2,2,44.0,44.0,44,52,(0.12205373553716821+0j)
1522,62x62,3844,2542,2,2,41.0,41.0,41,54,(0.1304509037411959+0.026313195720522153j)
1523,62x62,3844,2356,2,2,38.0,38.0,38,46,(0.11621513194703252+0j)
1524,62x62,3844,2170,2,2,35.0,35.0,35,45,(0.1625706766762875+0j)
