,matrix,number_of_nodes,number_of_edges,diameter,radius,average_deg,max_in_deg,max_out_deg,sle,norm_sle,convergence_speed,convergence_iterations
1398,49x49,2401,882,2,2,18.0,18,32,(0.2180138442072166+0.04607295274932705j),0.22282897756138054,0.0035071372985839844,8
1399,49x49,2401,735,3,2,15.0,15,20,(0.26023724585036323+0j),0.26023724585036323,0.0020945072174072266,8
1400,50x50,2500,1900,2,2,38.0,38,46,(0.10278479938835651+0j),0.10278479938835651,0.005040407180786133,6
1401,50x50,2500,1750,2,2,35.0,35,43,(0.12598000429092188+0j),0.12598000429092188,0.005003929138183594,6
1402,50x50,2500,1650,2,2,33.0,33,39,(0.13774287112048547+0j),0.13774287112048547,0.004461526870727539,6
1403,50x50,2500,1500,2,2,30.0,30,39,(0.16044692280936906+0.021652307522177245j),0.16190132013059857,0.00468897819519043,6
1404,50x50,2500,1400,2,2,28.0,28,37,(0.15288282418322166+0j),0.15288282418322166,0.00404810905456543,7
1405,50x50,2500,1300,2,2,26.0,26,34,(0.15014446496220774+0.003722228259908999j),0.1501905967163274,0.0030040740966796875,6
1406,50x50,2500,1150,2,2,23.0,23,34,(0.18871619120676075+0j),0.18871619120676075,0.0029993057250976562,7
1407,50x50,2500,1000,2,2,20.0,20,27,(0.24637199666616022+0j),0.24637199666616022,0.004155158996582031,8
1408,50x50,2500,900,3,2,18.0,18,25,(0.198186096940721+0.08028593780453337j),0.2138306826200353,0.003998517990112305,8
1409,50x50,2500,750,3,2,15.0,15,26,(0.20956819246383948+0j),0.20956819246383948,0.0031533241271972656,9
1410,51x51,2601,1989,2,2,39.0,39,46,(0.12154455264062908+0.013050479297774774j),0.1222431727603317,0.006182193756103516,6
1411,51x51,2601,1836,2,2,36.0,36,43,(0.13307579478659243+0j),0.13307579478659243,0.004002571105957031,6
1412,51x51,2601,1734,2,2,34.0,34,42,(0.1409502095005452+0j),0.1409502095005452,0.003995418548583984,6
1413,51x51,2601,1581,2,2,31.0,31,39,(0.13405303632010773+0.07078149191656782j),0.15159233537542482,0.004004240036010742,6
1414,51x51,2601,1479,2,2,29.0,29,39,(0.15456570433792238+0.02591711435331987j),0.15672349464544585,0.0039997100830078125,7
1415,51x51,2601,1326,2,2,26.0,26,34,(0.1945519080206875+0j),0.1945519080206875,0.003003358840942383,7
1416,51x51,2601,1173,2,2,23.0,23,28,(0.17112601606912203+0.10121263375103985j),0.19881677647148277,0.004140615463256836,7
1417,51x51,2601,1071,2,2,21.0,21,29,(0.19172553721301594+0.09621327781921842j),0.21451264869078854,0.0021390914916992188,7
1418,51x51,2601,918,3,2,18.0,18,26,(0.197519565362861+0.0423367169161504j),0.20200588184597937,0.003605365753173828,8
1419,51x51,2601,816,3,2,16.0,16,26,(0.3106882524960915+0j),0.3106882524960915,0.003129243850708008,8
1420,52x52,2704,2028,2,2,39.0,39,46,(0.13092943827331197+0j),0.13092943827331197,0.005781412124633789,6
1421,52x52,2704,1924,2,2,37.0,37,46,(0.1580328124757302+0j),0.1580328124757302,0.005131721496582031,6
1422,52x52,2704,1768,2,2,34.0,34,42,(0.1563832801009251+0j),0.1563832801009251,0.004096508026123047,6
1423,52x52,2704,1664,2,2,32.0,32,40,(0.13679093019668237+0.02249583702077149j),0.13862835664949197,0.004390716552734375,6
1424,52x52,2704,1508,2,2,29.0,29,36,(0.16069946746136005+0j),0.16069946746136005,0.004007816314697266,6
1425,52x52,2704,1404,2,2,27.0,27,35,(0.16498020396424345+0.03215935269300168j),0.16808537017157754,0.004046440124511719,7
1426,52x52,2704,1248,2,2,24.0,24,32,(0.17331138292143106+0.06146314572897943j),0.18388733978455576,0.004000663757324219,7
1427,52x52,2704,1092,2,2,21.0,21,31,(0.2052056939590791+0j),0.2052056939590791,0.002923250198364258,7
1428,52x52,2704,988,2,2,19.0,19,26,(0.23051374927747803+0.08512140320298452j),0.24572798352895234,0.0036444664001464844,8
1429,52x52,2704,832,3,2,16.0,16,22,(0.25125717245255547+0.04465570435932035j),0.25519462894167705,0.0025894641876220703,8
1430,53x53,2809,2120,2,2,40.0,40,48,(0.11063458240394806+0j),0.11063458240394806,0.0039937496185302734,5
1431,53x53,2809,2014,2,2,38.0,38,47,(0.14238735768271446+0j),0.14238735768271446,0.003999471664428711,6
1432,53x53,2809,1855,2,2,35.0,35,41,(0.15542298171956492+0j),0.15542298171956492,0.005225419998168945,6
1433,53x53,2809,1696,2,2,32.0,32,41,(0.140134920746652+0j),0.140134920746652,0.003195524215698242,6
1434,53x53,2809,1590,2,2,30.0,30,41,(0.1329686581966199+0.0519190391586417j),0.14274540514414502,0.002999544143676758,6
1435,53x53,2809,1431,2,2,27.0,27,34,(0.17359772457470435+0j),0.17359772457470435,0.004144906997680664,7
1436,53x53,2809,1272,2,2,24.0,24,31,(0.22396311884394435+0j),0.22396311884394435,0.004000186920166016,7
1437,53x53,2809,1166,2,2,22.0,22,30,(0.23063821745276492+0j),0.23063821745276492,0.0040471553802490234,7
1438,53x53,2809,1007,2,2,19.0,19,28,(0.25918878228401593+0j),0.25918878228401593,0.003565549850463867,8
1439,53x53,2809,848,3,2,16.0,16,25,(0.23389353350258493+0.024767651784949104j),0.23520123636848791,0.002998828887939453,9
1440,54x54,2916,2214,2,2,41.0,41,46,(0.10286858523083947+0.04791255866641467j),0.11347933338435291,0.006087779998779297,6
1441,54x54,2916,2052,2,2,38.0,38,44,(0.1313913926322733+0j),0.1313913926322733,0.0061380863189697266,6
1442,54x54,2916,1944,2,2,36.0,36,44,(0.12940061579872564+0j),0.12940061579872564,0.003999948501586914,6
1443,54x54,2916,1782,2,2,33.0,33,41,(0.15437683529704346+0j),0.15437683529704346,0.0041790008544921875,6
1444,54x54,2916,1620,2,2,30.0,30,37,(0.16384990686498963+0j),0.16384990686498963,0.005856752395629883,6
1445,54x54,2916,1512,2,2,28.0,28,37,(0.17724410874210017+0.025607288804959844j),0.17908435812131124,0.00592494010925293,7
1446,54x54,2916,1350,2,2,25.0,25,32,(0.22554770776685662+0j),0.22554770776685662,0.005020618438720703,7
1447,54x54,2916,1188,2,2,22.0,22,29,(0.1916435490071704+0.05409251520882738j),0.1991312383270916,0.00533294677734375,7
1448,54x54,2916,1026,2,2,19.0,19,26,(0.19300491303073203+0.0206189949263004j),0.19410316691329701,0.0025157928466796875,8
1449,54x54,2916,918,3,2,17.0,17,23,(0.2538114646754657+0j),0.2538114646754657,0.0028159618377685547,8
1450,55x55,3025,2310,2,2,42.0,42,49,(0.09511293145600055+0.04470810482905054j),0.1050965478384482,0.005205631256103516,6
1451,55x55,3025,2145,2,2,39.0,39,45,(0.11410404420480119+0.03110782132186245j),0.11826846346885608,0.005345821380615234,6
1452,55x55,3025,1980,2,2,36.0,36,46,(0.12211505970346453+0.030173295132946688j),0.12578758104662247,0.005273580551147461,6
1453,55x55,3025,1870,2,2,34.0,34,42,(0.13628999624429594+0.01789371401974353j),0.1374596234451796,0.0046558380126953125,6
1454,55x55,3025,1705,2,2,31.0,31,37,(0.14537335905463095+0.021117864618119035j),0.14689920942216078,0.005538463592529297,6
1455,55x55,3025,1540,2,2,28.0,28,39,(0.1746806969790888+0j),0.1746806969790888,0.005032777786254883,7
1456,55x55,3025,1375,2,2,25.0,25,32,(0.18640078787467199+0.07687821407158059j),0.20163212422412813,0.005010128021240234,7
1457,55x55,3025,1210,2,2,22.0,22,28,(0.1852311432364117+0.02306891876456826j),0.18666213177191116,0.004000425338745117,7
1458,55x55,3025,1100,2,2,20.0,20,28,(0.20114758375599065+0j),0.20114758375599065,0.004806995391845703,8
1459,55x55,3025,935,3,2,17.0,17,25,(0.26694363198474474+0j),0.26694363198474474,0.004582643508911133,8
1460,56x56,3136,2352,2,2,42.0,42,48,(0.12487403844638825+0j),0.12487403844638825,0.006010293960571289,5
1461,56x56,3136,2240,2,2,40.0,40,47,(0.11768787016009713+0.012571637738282402j),0.11835742840330085,0.0064008235931396484,6
1462,56x56,3136,2072,2,2,37.0,37,44,(0.1317006953756598+0j),0.1317006953756598,0.00610041618347168,6
1463,56x56,3136,1904,2,2,34.0,34,42,(0.15146868986194384+0j),0.15146868986194384,0.005751132965087891,6
1464,56x56,3136,1736,2,2,31.0,31,39,(0.17882793908067843+0j),0.17882793908067843,0.0060236454010009766,6
1465,56x56,3136,1624,2,2,29.0,29,40,(0.14687191059637633+0.010984953768954584j),0.14728213514047123,0.005515098571777344,7
1466,56x56,3136,1456,2,2,26.0,26,33,(0.2128536674541795+0j),0.2128536674541795,0.004727602005004883,7
1467,56x56,3136,1288,2,2,23.0,23,31,(0.1756792640433711+0.06307447079396458j),0.1866590278576399,0.005255222320556641,7
1468,56x56,3136,1120,2,2,20.0,20,29,(0.2099206652231367+0.0038784872507011017j),0.20995649156689128,0.004894256591796875,8
1469,56x56,3136,952,3,2,17.0,17,25,(0.2960006434005447+0j),0.2960006434005447,0.003930568695068359,8
1470,57x57,3249,2451,2,2,43.0,43,49,(0.10796661621352927+0j),0.10796661621352927,0.00677180290222168,6
1471,57x57,3249,2280,2,2,40.0,40,48,(0.10759769823781859+0.019978671077029775j),0.10943679437959071,0.006268024444580078,6
1472,57x57,3249,2166,2,2,38.0,38,47,(0.14682218752943008+0j),0.14682218752943008,0.006043195724487305,6
1473,57x57,3249,1995,2,2,35.0,35,42,(0.16460417370661992+0j),0.16460417370661992,0.005761146545410156,6
1474,57x57,3249,1824,2,2,32.0,32,40,(0.14997254781607075+0.04911693843148953j),0.15781076876856776,0.005517482757568359,6
1475,57x57,3249,1653,2,2,29.0,29,38,(0.18140769229675716+0j),0.18140769229675716,0.007413625717163086,7
1476,57x57,3249,1482,2,2,26.0,26,35,(0.22581941377607304+0j),0.22581941377607304,0.00548243522644043,7
1477,57x57,3249,1311,2,2,23.0,23,32,(0.21646856186195998+0j),0.21646856186195998,0.0046520233154296875,7
1478,57x57,3249,1140,2,2,20.0,20,33,(0.21233981922117695+0j),0.21233981922117695,0.004247426986694336,8
1479,57x57,3249,1026,3,2,18.0,18,26,(0.22659962048704724+0j),0.22659962048704724,0.004953622817993164,8
1480,58x58,3364,2552,2,2,44.0,44,52,(0.10652444966802335+0j),0.10652444966802335,0.005936861038208008,5
1481,58x58,3364,2378,2,2,41.0,41,50,(0.11316470953141926+0j),0.11316470953141926,0.007784605026245117,6
1482,58x58,3364,2204,2,2,38.0,38,46,(0.10610907656344308+0.04320814528605141j),0.11456910555733231,0.006999969482421875,6
1483,58x58,3364,2030,2,2,35.0,35,43,(0.14662338813028303+0.029930620654725463j),0.14964711824682994,0.005828380584716797,6
1484,58x58,3364,1856,2,2,32.0,32,39,(0.14726975597564085+0.029899836515146765j),0.15027435326348043,0.005002498626708984,6
1485,58x58,3364,1740,2,2,30.0,30,37,(0.15153180369892658+0j),0.15153180369892658,0.004977226257324219,6
1486,58x58,3364,1566,2,2,27.0,27,35,(0.20008119895187385+0j),0.20008119895187385,0.005113840103149414,7
1487,58x58,3364,1392,2,2,24.0,24,30,(0.16838680415630208+0.014349630174224488j),0.16899712334862343,0.0041408538818359375,7
1488,58x58,3364,1218,2,2,21.0,21,27,(0.24208171557754524+0j),0.24208171557754524,0.003694295883178711,8
1489,58x58,3364,1044,3,2,18.0,18,24,(0.21963136287720386+0.037129980268703226j),0.22274777438630514,0.0038073062896728516,8
1490,59x59,3481,2655,2,2,45.0,45,52,(0.09153757619635167+0.03397280229082993j),0.0976385126443183,0.0057811737060546875,5
1491,59x59,3481,2478,2,2,42.0,42,49,(0.12711159030649855+0j),0.12711159030649855,0.006146907806396484,6
1492,59x59,3481,2301,2,2,39.0,39,46,(0.11686709587367+0.03145182386336523j),0.12102534991594831,0.006064176559448242,6
1493,59x59,3481,2124,2,2,36.0,36,44,(0.14896735040054138+0.0027256319484260214j),0.1489922835413833,0.005043506622314453,6
1494,59x59,3481,1947,2,2,33.0,33,40,(0.14139686315944616+0.06749156142505902j),0.15667860024560998,0.005597591400146484,6
1495,59x59,3481,1770,2,2,30.0,30,39,(0.14778264264263163+0.03736479129584217j),0.15243305775002222,0.0049991607666015625,6
1496,59x59,3481,1593,2,2,27.0,27,38,(0.1695453472702917+0.02667333738858335j),0.17163068405284937,0.0050983428955078125,7
1497,59x59,3481,1416,3,2,24.0,24,33,(0.17098304475046452+0j),0.17098304475046452,0.004000425338745117,7
1498,59x59,3481,1239,3,2,21.0,21,30,(0.19498292428398575+0.10519966844996004j),0.22155205032749312,0.005342006683349609,8
1499,59x59,3481,1062,3,2,18.0,18,26,(0.2620026341574311+0j),0.2620026341574311,0.0039997100830078125,8
1500,60x60,3600,2700,2,2,45.0,45,53,(0.10416584165159386+0j),0.10416584165159386,0.007839441299438477,6
1501,60x60,3600,2520,2,2,42.0,42,49,(0.11806330241960455+0.003916697109535887j),0.11812825188950715,0.006584882736206055,6
1502,60x60,3600,2340,2,2,39.0,39,48,(0.1317756507519988+0j),0.1317756507519988,0.0056056976318359375,6
1503,60x60,3600,2220,2,2,37.0,37,46,(0.11076306259621851+0.03543032948813682j),0.11629172061385866,0.005525112152099609,6
1504,60x60,3600,2040,2,2,34.0,34,40,(0.1440038727401213+0.0012437434779797986j),0.1440092436685648,0.006699323654174805,7
1505,60x60,3600,1860,2,2,31.0,31,41,(0.16461742892719988+0j),0.16461742892719988,0.005224466323852539,6
1506,60x60,3600,1680,2,2,28.0,28,37,(0.15640059413269847+0.028253464807932987j),0.15893207391434297,0.00500035285949707,7
1507,60x60,3600,1440,2,2,24.0,24,34,(0.19156948631285298+0.02362637290380208j),0.19302091488426812,0.0051419734954833984,7
1508,60x60,3600,1260,3,2,21.0,21,27,(0.1915283714977605+0j),0.1915283714977605,0.003999948501586914,8
1509,60x60,3600,1080,3,2,18.0,18,24,(0.230758651711091+0.060196151708374265j),0.2384808839718987,0.004118680953979492,8
1510,61x61,3721,2806,2,2,46.0,46,54,(0.11619540828863625+0j),0.11619540828863625,0.0066776275634765625,6
1511,61x61,3721,2623,2,2,43.0,43,52,(0.11888809403052782+0j),0.11888809403052782,0.005257368087768555,5
1512,61x61,3721,2440,2,2,40.0,40,49,(0.12895493074615472+0j),0.12895493074615472,0.006130695343017578,6
1513,61x61,3721,2257,2,2,37.0,37,46,(0.14498812287951274+0j),0.14498812287951274,0.006150484085083008,6
1514,61x61,3721,2074,2,2,34.0,34,45,(0.1609464472607624+0j),0.1609464472607624,0.005086660385131836,6
1515,61x61,3721,1891,2,2,31.0,31,39,(0.1654930068010029+0j),0.1654930068010029,0.004033803939819336,6
1516,61x61,3721,1708,2,2,28.0,28,36,(0.1678747594799207+0.0005121804103105001j),0.16787554080095746,0.005781412124633789,7
1517,61x61,3721,1525,2,2,25.0,25,34,(0.18795926407071792+0.02185815289778496j),0.1892259596305666,0.0050432682037353516,7
1518,61x61,3721,1342,2,2,22.0,22,31,(0.2183274952120357+0.02239313729102646j),0.2194728861688756,0.004136562347412109,8
1519,61x61,3721,1159,3,2,19.0,19,27,(0.22187513511719156+0j),0.22187513511719156,0.00413966178894043,8
1520,62x62,3844,2914,2,2,47.0,47,53,(0.11824474542554012+0j),0.11824474542554012,0.007708549499511719,6
1521,62x62,3844,2728,2,2,44.0,44,52,(0.12205373553716821+0j),0.12205373553716821,0.008136272430419922,6
1522,62x62,3844,2542,2,2,41.0,41,54,(0.1304509037411959+0.026313195720522153j),0.1330782572621135,0.0061757564544677734,6
1523,62x62,3844,2356,2,2,38.0,38,46,(0.11621513194703252+0j),0.11621513194703252,0.005204439163208008,6
1524,62x62,3844,2170,2,2,35.0,35,45,(0.16257067667628886+0j),0.16257067667628886,0.006117343902587891,6
1525,62x62,3844,1984,2,2,32.0,32,38,(0.14892469667309388+0j),0.14892469667309388,0.005179882049560547,6
1526,62x62,3844,1736,2,2,28.0,28,36,(0.18872163731149688+0j),0.18872163731149688,0.005011081695556641,7
1527,62x62,3844,1550,2,2,25.0,25,34,(0.17603499874385448+0.033112521115191834j),0.1791221924758428,0.004503726959228516,7
1528,62x62,3844,1364,2,2,22.0,22,31,(0.2118935002901898+0j),0.2118935002901898,0.005051136016845703,7
1529,62x62,3844,1178,3,2,19.0,19,25,(0.20754529901276297+0j),0.20754529901276297,0.004622459411621094,8
1530,63x63,3969,3024,2,2,48.0,48,55,(0.11071477913459143+0j),0.11071477913459143,0.00726008415222168,5
1531,63x63,3969,2835,2,2,45.0,45,58,(0.1254011553804753+0j),0.1254011553804753,0.007445812225341797,6
1532,63x63,3969,2583,2,2,41.0,41,48,(0.13784260980509722+0.015700335576429907j),0.13873386614339267,0.005689859390258789,6
1533,63x63,3969,2394,2,2,38.0,38,46,(0.13070748987194866+0.0213893281024274j),0.1324460315196301,0.0061337947845458984,6
1534,63x63,3969,2205,2,2,35.0,35,45,(0.14077352481026714+0.06363554433647041j),0.15448840665404567,0.005049467086791992,6
1535,63x63,3969,2016,2,2,32.0,32,42,(0.1492134291614534+0.025569384103272853j),0.15138837751142184,0.004602670669555664,6
1536,63x63,3969,1827,2,2,29.0,29,36,(0.1705302704628233+0j),0.1705302704628233,0.0050029754638671875,7
1537,63x63,3969,1638,2,2,26.0,26,34,(0.18478538526490643+0.0392178047957484j),0.18890123033081951,0.004534006118774414,7
1538,63x63,3969,1449,2,2,23.0,23,32,(0.20620075444339606+0j),0.20620075444339606,0.003999233245849609,7
1539,63x63,3969,1197,3,2,19.0,19,27,(0.22537689817514614+0j),0.22537689817514614,0.004193305969238281,8
1540,64x64,4096,3072,2,2,48.0,48,55,(0.09652585383323246+0j),0.09652585383323246,0.007699728012084961,6
1541,64x64,4096,2880,2,2,45.0,45,52,(0.10137516612504738+0.04958788925266845j),0.11285336976544327,0.007630109786987305,6
1542,64x64,4096,2688,2,2,42.0,42,49,(0.12997885679211196+0.0052483551984260565j),0.13008477407165372,0.00604701042175293,6
1543,64x64,4096,2496,2,2,39.0,39,49,(0.12044796836359668+0.033435193221985106j),0.12500250088982007,0.006246089935302734,6
1544,64x64,4096,2304,2,2,36.0,36,45,(0.14066124776014824+0.04241612019570931j),0.14691737090588936,0.0060575008392333984,6
1545,64x64,4096,2112,2,2,33.0,33,40,(0.15165158726151703+0j),0.15165158726151703,0.007148265838623047,7
1546,64x64,4096,1856,2,2,29.0,29,39,(0.1541449859785179+0j),0.1541449859785179,0.005049705505371094,7
1547,64x64,4096,1664,2,2,26.0,26,33,(0.20321003068884788+0j),0.20321003068884788,0.005009651184082031,7
1548,64x64,4096,1472,2,2,23.0,23,32,(0.21364939707021463+0j),0.21364939707021463,0.004194736480712891,7
1549,64x64,4096,1280,3,2,20.0,20,27,(0.2040049710092091+0.05893526771690201j),0.21234734276023132,0.004547119140625,8
1550,65x65,4225,3185,2,2,49.0,49,59,(0.10083420764610646+0.028530706416369105j),0.10479283677921482,0.008087635040283203,6
1551,65x65,4225,2990,2,2,46.0,46,56,(0.11125763462989632+0.009292673575661105j),0.11164504039868182,0.006150722503662109,5
1552,65x65,4225,2795,2,2,43.0,43,50,(0.11160406392716948+0j),0.11160406392716948,0.00702214241027832,6
1553,65x65,4225,2600,2,2,40.0,40,50,(0.1338772206725335+0j),0.1338772206725335,0.007049560546875,6
1554,65x65,4225,2340,2,2,36.0,36,46,(0.14271228225773247+0.04390265546469849j),0.149312553605056,0.0057373046875,6
1555,65x65,4225,2145,2,2,33.0,33,40,(0.14725038149915004+0j),0.14725038149915004,0.00513911247253418,6
1556,65x65,4225,1950,2,2,30.0,30,41,(0.15591702124832982+0j),0.15591702124832982,0.005138874053955078,7
1557,65x65,4225,1690,2,2,26.0,26,35,(0.1710393139985699+0j),0.1710393139985699,0.005591869354248047,7
1558,65x65,4225,1495,2,2,23.0,23,31,(0.2035551086410048+0j),0.2035551086410048,0.004142284393310547,7
1559,65x65,4225,1300,3,2,20.0,20,31,(0.21563819235459655+0j),0.21563819235459655,0.00463557243347168,8
1560,66x66,4356,3300,2,2,50.0,50,60,(0.09991889961391001+0.042970196917086395j),0.10876683466547975,0.006506204605102539,5
1561,66x66,4356,3102,2,2,47.0,47,55,(0.10933666879316893+0.017233283078471787j),0.11068646343817234,0.009981393814086914,6
1562,66x66,4356,2838,2,2,43.0,43,52,(0.12259963427267506+0.00501939469215435j),0.12270234165193959,0.009190559387207031,6
1563,66x66,4356,2640,2,2,40.0,40,50,(0.13933482277213016+0.022256144505180733j),0.14110112970907218,0.007843255996704102,6
1564,66x66,4356,2442,2,2,37.0,37,49,(0.13556505494864166+0.034340225627829006j),0.13984682770588125,0.006682395935058594,6
1565,66x66,4356,2244,2,2,34.0,34,43,(0.15593003908827324+0.025524704237128198j),0.15800534046817308,0.006236076354980469,6
1566,66x66,4356,1980,2,2,30.0,30,40,(0.14889885584330445+0j),0.14889885584330445,0.008047103881835938,7
1567,66x66,4356,1782,2,2,27.0,27,40,(0.21284633039871664+0j),0.21284633039871664,0.0051996707916259766,7
1568,66x66,4356,1584,2,2,24.0,24,38,(0.17073982352272815+0.01835674184963127j),0.17172378201025726,0.005361318588256836,7
1569,66x66,4356,1320,3,2,20.0,20,27,(0.20134357017641621+0j),0.20134357017641621,0.004965543746948242,8
1570,67x67,4489,3417,2,2,51.0,51,63,(0.09888088898924438+0.04071226584676178j),0.10693417974474147,0.007184743881225586,5
1571,67x67,4489,3149,2,2,47.0,47,54,(0.1125568959855525+0j),0.1125568959855525,0.008076906204223633,5
1572,67x67,4489,2948,2,2,44.0,44,51,(0.11484091850360902+0.037483552957863646j),0.12080336628214272,0.008070945739746094,6
1573,67x67,4489,2747,2,2,41.0,41,50,(0.11679037364720969+0j),0.11679037364720969,0.007996082305908203,6
1574,67x67,4489,2479,2,2,37.0,37,48,(0.1307084747876881+0.02999214211790992j),0.13410530925412537,0.007355690002441406,6
1575,67x67,4489,2278,2,2,34.0,34,43,(0.14080524422965757+0.04833077977785669j),0.14886900643353942,0.008242130279541016,6
1576,67x67,4489,2077,2,2,31.0,31,43,(0.16960543173099574+0j),0.16960543173099574,0.006692171096801758,7
1577,67x67,4489,1809,2,2,27.0,27,37,(0.20718857846018185+0j),0.20718857846018185,0.007346630096435547,7
1578,67x67,4489,1608,2,2,24.0,24,37,(0.1994435642918484+0.020112097465942443j),0.2004550618016822,0.00913381576538086,7
1579,67x67,4489,1407,2,2,21.0,21,28,(0.21154242356745884+0.033989075993479285j),0.21425558162084057,0.006301403045654297,8
1580,68x68,4624,3468,2,2,51.0,51,60,(0.1037259572755448+0.008283650494844131j),0.10405620153671225,0.009154081344604492,5
1581,68x68,4624,3264,2,2,48.0,48,56,(0.10166085315314842+0.007991964328415159j),0.10197450935235074,0.010738134384155273,6
1582,68x68,4624,3060,2,2,45.0,45,53,(0.09851139684159359+0.008751130989353657j),0.09889933064118665,0.008942842483520508,6
1583,68x68,4624,2788,2,2,41.0,41,50,(0.11165001474013028+0.05881448248546522j),0.12619377615993746,0.008544206619262695,6
1584,68x68,4624,2584,2,2,38.0,38,47,(0.12345038512173645+0.01882427179885072j),0.12487734300289247,0.007475376129150391,6
1585,68x68,4624,2380,2,2,35.0,35,47,(0.166055704263888+0j),0.166055704263888,0.008174896240234375,7
1586,68x68,4624,2108,2,2,31.0,31,39,(0.15777045327246098+0.04635500934861948j),0.16443935908871815,0.0061435699462890625,7
1587,68x68,4624,1904,2,2,28.0,28,37,(0.19315720886021584+0j),0.19315720886021584,0.005150318145751953,7
1588,68x68,4624,1632,2,2,24.0,24,34,(0.17991966116808938+0.05717208676014006j),0.18878488281467104,0.005548954010009766,7
1589,68x68,4624,1428,2,2,21.0,21,31,(0.21358477014141594+0.012005481869512153j),0.2139219147990235,0.0046138763427734375,8
1590,69x69,4761,3588,2,2,52.0,52,61,(0.10227287604900277+0j),0.10227287604900277,0.007787942886352539,5
1591,69x69,4761,3381,2,2,49.0,49,58,(0.10889316071441922+0.00579628225842723j),0.1090473169701836,0.008946657180786133,6
1592,69x69,4761,3105,2,2,45.0,45,52,(0.12464729139103713+0j),0.12464729139103713,0.00813603401184082,6
1593,69x69,4761,2898,2,2,42.0,42,52,(0.11773903781492678+0.0295328471115078j),0.12138644934298248,0.009019851684570312,6
1594,69x69,4761,2622,2,2,38.0,38,47,(0.11572189152238965+0.06546550757497376j),0.13295596586678113,0.006182193756103516,6
1595,69x69,4761,2415,2,2,35.0,35,44,(0.12407173505858159+0.01743831867072425j),0.1252912223522007,0.005977630615234375,6
1596,69x69,4761,2208,2,2,32.0,32,39,(0.16420984052083282+0j),0.16420984052083282,0.005798816680908203,7
1597,69x69,4761,1932,2,2,28.0,28,40,(0.1961487471875148+0j),0.1961487471875148,0.005255937576293945,7
1598,69x69,4761,1725,2,2,25.0,25,36,(0.19987795387901638+0j),0.19987795387901638,0.004604339599609375,7
1599,69x69,4761,1449,3,2,21.0,21,29,(0.2091288731295643+0.017817444471130428j),0.2098865095805903,0.004937887191772461,8
1600,70x70,4900,3710,2,2,53.0,53,61,(0.09709181126084422+0j),0.09709181126084422,0.010484457015991211,6
1601,70x70,4900,3430,2,2,49.0,49,58,(0.10663186768818973+0j),0.10663186768818973,0.008644819259643555,6
1602,70x70,4900,3220,2,2,46.0,46,55,(0.10980963419220484+0.026419593986568853j),0.112943130414563,0.00860905647277832,6
1603,70x70,4900,3010,2,2,43.0,43,52,(0.12353131728164718+0.03179101224351656j),0.12755647693788977,0.008309602737426758,6
1604,70x70,4900,2730,2,2,39.0,39,47,(0.13613018317309958+0.00842036713273778j),0.13639035652637518,0.007364988327026367,6
1605,70x70,4900,2520,2,2,36.0,36,46,(0.1389926609598747+0.05045666887676568j),0.14786762740656337,0.007119178771972656,6
1606,70x70,4900,2240,2,2,32.0,32,41,(0.14462865696737714+0.0010797131593437395j),0.14463268716543196,0.0061342716217041016,7
1607,70x70,4900,1960,2,2,28.0,28,36,(0.18045254232893085+0j),0.18045254232893085,0.0057830810546875,7
1608,70x70,4900,1750,2,2,25.0,25,38,(0.1822129616186633+0.08706830786700441j),0.20194666032561154,0.004572391510009766,7
1609,70x70,4900,1470,3,2,21.0,21,28,(0.2144402261713837+0j),0.2144402261713837,0.004924774169921875,8
1610,71x71,5041,3834,2,2,54.0,54,63,(0.09717083524823017+0.02149384645338589j),0.09951962951197327,0.00781702995300293,5
1611,71x71,5041,3550,2,2,50.0,50,61,(0.09642971614231138+0.03098181387215809j),0.10128456420450155,0.007530927658081055,5
1612,71x71,5041,3337,2,2,47.0,47,54,(0.11084398162696721+0j),0.11084398162696721,0.007801055908203125,6
1613,71x71,5041,3053,2,2,43.0,43,51,(0.12111529128416706+0.08143909682516377j),0.1459494442419944,0.009208917617797852,6
1614,71x71,5041,2840,2,2,40.0,40,48,(0.13009810243367279+0.010620924166074814j),0.13053091697748825,0.008496284484863281,6
1615,71x71,5041,2556,2,2,36.0,36,45,(0.1505260566908701+0j),0.1505260566908701,0.00565028190612793,6
1616,71x71,5041,2272,2,2,32.0,32,43,(0.13658305242176375+0.06253650964447928j),0.15021899096772123,0.007020235061645508,7
1617,71x71,5041,2059,2,2,29.0,29,39,(0.16347918731249295+0j),0.16347918731249295,0.005639076232910156,7
1618,71x71,5041,1775,2,2,25.0,25,35,(0.19706772432684633+0j),0.19706772432684633,0.005812168121337891,7
1619,71x71,5041,1562,3,2,22.0,22,33,(0.21283924139852298+0j),0.21283924139852298,0.006133556365966797,8
1620,72x72,5184,3888,2,2,54.0,54,64,(0.113993209196475+0j),0.113993209196475,0.008018970489501953,5
1621,72x72,5184,3672,2,2,51.0,51,62,(0.11786299685420121+0j),0.11786299685420121,0.009505510330200195,6
1622,72x72,5184,3384,2,2,47.0,47,54,(0.12017155489378945+0.027055511192551816j),0.12317955711676083,0.009786367416381836,6
1623,72x72,5184,3168,2,2,44.0,44,52,(0.11830201360500042+0j),0.11830201360500042,0.008163213729858398,6
